,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
5380,0.64,0.879,10,-5.895,1,0.0345,0.0132,0.0,0.108,0.131,146.026,audio_features,667nEJ4XJcvhxTpdbDAdQa,spotify:track:667nEJ4XJcvhxTpdbDAdQa,https://api.spotify.com/v1/tracks/667nEJ4XJcvhxTpdbDAdQa,https://api.spotify.com/v1/audio-analysis/667nEJ4XJcvhxTpdbDAdQa,166412,4,2008,techno
5381,0.887,0.327,3,-13.934,0,0.0631,0.425,0.371,0.167,0.693,125.006,audio_features,5UBuxoSSmIDqzr1gIkwunq,spotify:track:5UBuxoSSmIDqzr1gIkwunq,https://api.spotify.com/v1/tracks/5UBuxoSSmIDqzr1gIkwunq,https://api.spotify.com/v1/audio-analysis/5UBuxoSSmIDqzr1gIkwunq,381063,4,2008,techno
5382,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,audio_features,3sI8NYm4cWUgYrrv0ZkQX2,spotify:track:3sI8NYm4cWUgYrrv0ZkQX2,https://api.spotify.com/v1/tracks/3sI8NYm4cWUgYrrv0ZkQX2,https://api.spotify.com/v1/audio-analysis/3sI8NYm4cWUgYrrv0ZkQX2,458160,4,2008,techno
5383,0.459,0.94,1,-2.673,1,0.0405,0.00114,0.00122,0.0546,0.3,169.942,audio_features,2izpxvSw1zToQlLNmWwnA0,spotify:track:2izpxvSw1zToQlLNmWwnA0,https://api.spotify.com/v1/tracks/2izpxvSw1zToQlLNmWwnA0,https://api.spotify.com/v1/audio-analysis/2izpxvSw1zToQlLNmWwnA0,254427,4,2008,techno
5384,0.531,0.972,11,-9.453,0,0.0551,0.0338,0.974,0.736,0.519,137.022,audio_features,1eth9TJiZlJmfmeBjazMEF,spotify:track:1eth9TJiZlJmfmeBjazMEF,https://api.spotify.com/v1/tracks/1eth9TJiZlJmfmeBjazMEF,https://api.spotify.com/v1/audio-analysis/1eth9TJiZlJmfmeBjazMEF,222800,4,2008,techno
5385,0.595,0.895,11,-7.477,0,0.0337,0.000219,0.907,0.685,0.554,135.953,audio_features,0JaqIqqFzNkQFoCJTFrakV,spotify:track:0JaqIqqFzNkQFoCJTFrakV,https://api.spotify.com/v1/tracks/0JaqIqqFzNkQFoCJTFrakV,https://api.spotify.com/v1/audio-analysis/0JaqIqqFzNkQFoCJTFrakV,280853,4,2008,techno
5386,0.546,0.535,4,-17.106,0,0.292,0.0346,0.608,0.222,0.373,110.001,audio_features,57f2cCxf67aA6BtD6Y8wbR,spotify:track:57f2cCxf67aA6BtD6Y8wbR,https://api.spotify.com/v1/tracks/57f2cCxf67aA6BtD6Y8wbR,https://api.spotify.com/v1/audio-analysis/57f2cCxf67aA6BtD6Y8wbR,396880,4,2008,techno
5387,0.708,0.829,2,-7.516,1,0.0388,0.221,0.0475,0.0896,0.607,111.988,audio_features,6PLzL355kWfn0D1ONzQruB,spotify:track:6PLzL355kWfn0D1ONzQruB,https://api.spotify.com/v1/tracks/6PLzL355kWfn0D1ONzQruB,https://api.spotify.com/v1/audio-analysis/6PLzL355kWfn0D1ONzQruB,285819,4,2008,techno
5388,0.816,0.211,5,-18.026,1,0.103,0.295,0.904,0.266,0.423,118.0,audio_features,61yB0x3FGb4DDuDFWFyhD0,spotify:track:61yB0x3FGb4DDuDFWFyhD0,https://api.spotify.com/v1/tracks/61yB0x3FGb4DDuDFWFyhD0,https://api.spotify.com/v1/audio-analysis/61yB0x3FGb4DDuDFWFyhD0,628040,4,2008,techno
5389,0.489,0.974,0,-6.882,1,0.0473,5.46e-05,0.789,0.76,0.493,139.99,audio_features,3s89THBYOIouYhApy5oVbN,spotify:track:3s89THBYOIouYhApy5oVbN,https://api.spotify.com/v1/tracks/3s89THBYOIouYhApy5oVbN,https://api.spotify.com/v1/audio-analysis/3s89THBYOIouYhApy5oVbN,459627,4,2008,techno
5390,0.453,0.967,0,-3.999,1,0.0508,0.00635,0.000318,0.1,0.139,169.948,audio_features,7btU0nYgxUKhp5NOXe97BH,spotify:track:7btU0nYgxUKhp5NOXe97BH,https://api.spotify.com/v1/tracks/7btU0nYgxUKhp5NOXe97BH,https://api.spotify.com/v1/audio-analysis/7btU0nYgxUKhp5NOXe97BH,210960,4,2008,techno
5391,0.806,0.757,3,-8.308,1,0.0399,0.00105,0.907,0.0815,0.43,127.009,audio_features,6lATzU0DL2bsNWAxIhvC8o,spotify:track:6lATzU0DL2bsNWAxIhvC8o,https://api.spotify.com/v1/tracks/6lATzU0DL2bsNWAxIhvC8o,https://api.spotify.com/v1/audio-analysis/6lATzU0DL2bsNWAxIhvC8o,427987,4,2008,techno
5392,0.548,0.976,2,-0.167,1,0.106,0.0435,0.000779,0.219,0.262,174.003,audio_features,5dAYxildP8oROx4GckGUsM,spotify:track:5dAYxildP8oROx4GckGUsM,https://api.spotify.com/v1/tracks/5dAYxildP8oROx4GckGUsM,https://api.spotify.com/v1/audio-analysis/5dAYxildP8oROx4GckGUsM,273387,1,2008,techno
5393,0.794,0.905,1,-6.638,0,0.0842,0.0154,0.539,0.735,0.116,135.88,audio_features,75dtfCfD4RxwscyDhJLmlJ,spotify:track:75dtfCfD4RxwscyDhJLmlJ,https://api.spotify.com/v1/tracks/75dtfCfD4RxwscyDhJLmlJ,https://api.spotify.com/v1/audio-analysis/75dtfCfD4RxwscyDhJLmlJ,364000,4,2008,techno
5394,0.384,0.968,0,-3.693,0,0.0458,0.000131,0.0239,0.286,0.272,168.042,audio_features,2GOGJIN0VMUFrHtyKvmkQn,spotify:track:2GOGJIN0VMUFrHtyKvmkQn,https://api.spotify.com/v1/tracks/2GOGJIN0VMUFrHtyKvmkQn,https://api.spotify.com/v1/audio-analysis/2GOGJIN0VMUFrHtyKvmkQn,207133,4,2008,techno
5395,0.471,0.951,0,-3.26,1,0.0487,0.000287,0.000614,0.353,0.585,169.919,audio_features,3hZH62G2bsbzwJBqCzPERU,spotify:track:3hZH62G2bsbzwJBqCzPERU,https://api.spotify.com/v1/tracks/3hZH62G2bsbzwJBqCzPERU,https://api.spotify.com/v1/audio-analysis/3hZH62G2bsbzwJBqCzPERU,242813,4,2008,techno
5396,0.717,0.936,9,-6.42,1,0.0606,0.178,0.0445,0.159,0.893,135.99,audio_features,4RqWHBiQvNyRdnkmwBsYWX,spotify:track:4RqWHBiQvNyRdnkmwBsYWX,https://api.spotify.com/v1/tracks/4RqWHBiQvNyRdnkmwBsYWX,https://api.spotify.com/v1/audio-analysis/4RqWHBiQvNyRdnkmwBsYWX,205560,4,2008,techno
5397,0.609,0.996,5,-7.857,0,0.049,0.00466,0.811,0.0898,0.469,143.906,audio_features,3Rw0KHJTkrlQWp98AG5Wv1,spotify:track:3Rw0KHJTkrlQWp98AG5Wv1,https://api.spotify.com/v1/tracks/3Rw0KHJTkrlQWp98AG5Wv1,https://api.spotify.com/v1/audio-analysis/3Rw0KHJTkrlQWp98AG5Wv1,597560,4,2008,techno
5398,0.558,0.228,11,-16.795,0,0.0322,0.363,0.838,0.073,0.204,77.439,audio_features,0WYejQ4ZwkzU2suudWCPNI,spotify:track:0WYejQ4ZwkzU2suudWCPNI,https://api.spotify.com/v1/tracks/0WYejQ4ZwkzU2suudWCPNI,https://api.spotify.com/v1/audio-analysis/0WYejQ4ZwkzU2suudWCPNI,481813,4,2008,techno
0,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,audio_features,2Dz5WpEWA0vhnMmEPYiZ2y,spotify:track:2Dz5WpEWA0vhnMmEPYiZ2y,https://api.spotify.com/v1/tracks/2Dz5WpEWA0vhnMmEPYiZ2y,https://api.spotify.com/v1/audio-analysis/2Dz5WpEWA0vhnMmEPYiZ2y,146067,1,2009,acoustic
1,0.59,0.416,11,-8.662,1,0.0374,0.77,0.0,0.109,0.526,124.893,audio_features,5IOmDUnTJwLQAuQnkPRCz5,spotify:track:5IOmDUnTJwLQAuQnkPRCz5,https://api.spotify.com/v1/tracks/5IOmDUnTJwLQAuQnkPRCz5,https://api.spotify.com/v1/audio-analysis/5IOmDUnTJwLQAuQnkPRCz5,200040,4,2009,acoustic
2,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,audio_features,3LtwmK1OfN0dGs9jf3qSjn,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn,280000,4,2009,acoustic
3,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,audio_features,1KHdq8NK9QxnGjdXb55NiG,spotify:track:1KHdq8NK9QxnGjdXb55NiG,https://api.spotify.com/v1/tracks/1KHdq8NK9QxnGjdXb55NiG,https://api.spotify.com/v1/audio-analysis/1KHdq8NK9QxnGjdXb55NiG,244987,3,2009,acoustic
4,0.595,0.384,2,-12.114,1,0.0305,0.682,2.37e-06,0.0796,0.691,90.726,audio_features,0VDhK4DIjbsAHo1GDe9VfM,spotify:track:0VDhK4DIjbsAHo1GDe9VfM,https://api.spotify.com/v1/tracks/0VDhK4DIjbsAHo1GDe9VfM,https://api.spotify.com/v1/audio-analysis/0VDhK4DIjbsAHo1GDe9VfM,230773,4,2009,acoustic
5,0.573,0.905,10,-5.954,1,0.0343,0.0408,0.0,0.113,0.683,135.943,audio_features,7uPQU7uKvsZZ7T9XnpBpFg,spotify:track:7uPQU7uKvsZZ7T9XnpBpFg,https://api.spotify.com/v1/tracks/7uPQU7uKvsZZ7T9XnpBpFg,https://api.spotify.com/v1/audio-analysis/7uPQU7uKvsZZ7T9XnpBpFg,247800,4,2009,acoustic
6,0.622,0.702,9,-5.391,1,0.0524,0.446,0.0,0.101,0.611,78.513,audio_features,1XShVicocgCeGOxDAtHSAN,spotify:track:1XShVicocgCeGOxDAtHSAN,https://api.spotify.com/v1/tracks/1XShVicocgCeGOxDAtHSAN,https://api.spotify.com/v1/audio-analysis/1XShVicocgCeGOxDAtHSAN,239853,4,2009,acoustic
7,0.742,0.636,11,-6.744,1,0.0331,0.446,0.0,0.0817,0.48,95.002,audio_features,3SBzDgdTwHOMSik82ZI6L2,spotify:track:3SBzDgdTwHOMSik82ZI6L2,https://api.spotify.com/v1/tracks/3SBzDgdTwHOMSik82ZI6L2,https://api.spotify.com/v1/audio-analysis/3SBzDgdTwHOMSik82ZI6L2,208427,4,2009,acoustic
8,0.661,0.282,0,-10.727,1,0.0273,0.72,0.0,0.119,0.454,83.001,audio_features,4xIKuGa9RQpnDjO7rpww59,spotify:track:4xIKuGa9RQpnDjO7rpww59,https://api.spotify.com/v1/tracks/4xIKuGa9RQpnDjO7rpww59,https://api.spotify.com/v1/audio-analysis/4xIKuGa9RQpnDjO7rpww59,216693,1,2009,acoustic
9,0.405,0.591,6,-5.129,1,0.0339,0.0153,0.0,0.199,0.173,165.377,audio_features,46XMysg4VurmyAQ28tshqz,spotify:track:46XMysg4VurmyAQ28tshqz,https://api.spotify.com/v1/tracks/46XMysg4VurmyAQ28tshqz,https://api.spotify.com/v1/audio-analysis/46XMysg4VurmyAQ28tshqz,231453,4,2009,acoustic
10,0.641,0.601,0,-8.51,1,0.0337,0.508,9.33e-06,0.121,0.553,104.984,audio_features,09b5vch8cDyMN8vYA2lEwk,spotify:track:09b5vch8cDyMN8vYA2lEwk,https://api.spotify.com/v1/tracks/09b5vch8cDyMN8vYA2lEwk,https://api.spotify.com/v1/audio-analysis/09b5vch8cDyMN8vYA2lEwk,217560,4,2009,acoustic
11,0.45,0.393,6,-9.472,1,0.0276,0.13,0.11,0.116,0.138,75.974,audio_features,7rjWR7YUXJDX1iYw7bt8kW,spotify:track:7rjWR7YUXJDX1iYw7bt8kW,https://api.spotify.com/v1/tracks/7rjWR7YUXJDX1iYw7bt8kW,https://api.spotify.com/v1/audio-analysis/7rjWR7YUXJDX1iYw7bt8kW,213533,4,2009,acoustic
12,0.566,0.64,2,-7.88,1,0.0249,0.903,0.474,0.134,0.332,133.53,audio_features,5LmmZgxFg1sSfxENxsdtak,spotify:track:5LmmZgxFg1sSfxENxsdtak,https://api.spotify.com/v1/tracks/5LmmZgxFg1sSfxENxsdtak,https://api.spotify.com/v1/audio-analysis/5LmmZgxFg1sSfxENxsdtak,151360,4,2009,acoustic
13,0.571,0.77,0,-5.498,1,0.0314,0.0534,1.02e-06,0.129,0.613,141.996,audio_features,4L9J2or96xvWhQwWw09fHO,spotify:track:4L9J2or96xvWhQwWw09fHO,https://api.spotify.com/v1/tracks/4L9J2or96xvWhQwWw09fHO,https://api.spotify.com/v1/audio-analysis/4L9J2or96xvWhQwWw09fHO,240320,4,2009,acoustic
14,0.567,0.725,4,-3.66,1,0.0473,0.128,0.0,0.1,0.592,90.941,audio_features,6csTnH1LpOgW9HP3gb695i,spotify:track:6csTnH1LpOgW9HP3gb695i,https://api.spotify.com/v1/tracks/6csTnH1LpOgW9HP3gb695i,https://api.spotify.com/v1/audio-analysis/6csTnH1LpOgW9HP3gb695i,187213,4,2009,acoustic
15,0.481,0.839,0,-4.78,1,0.0357,0.0101,0.0,0.093,0.904,97.308,audio_features,3t4OeuZLxYUKjWgCaZMFDP,spotify:track:3t4OeuZLxYUKjWgCaZMFDP,https://api.spotify.com/v1/tracks/3t4OeuZLxYUKjWgCaZMFDP,https://api.spotify.com/v1/audio-analysis/3t4OeuZLxYUKjWgCaZMFDP,96827,4,2009,acoustic
16,0.422,0.119,8,-15.182,1,0.0354,0.555,0.0,0.0959,0.405,179.844,audio_features,7IjL4IoQZMk1dOI4MH1T0i,spotify:track:7IjL4IoQZMk1dOI4MH1T0i,https://api.spotify.com/v1/tracks/7IjL4IoQZMk1dOI4MH1T0i,https://api.spotify.com/v1/audio-analysis/7IjL4IoQZMk1dOI4MH1T0i,204333,3,2009,acoustic
17,0.467,0.289,5,-10.795,1,0.0302,0.885,0.00415,0.223,0.307,173.891,audio_features,2bkYm15M00mxwbbYX0MM9A,spotify:track:2bkYm15M00mxwbbYX0MM9A,https://api.spotify.com/v1/tracks/2bkYm15M00mxwbbYX0MM9A,https://api.spotify.com/v1/audio-analysis/2bkYm15M00mxwbbYX0MM9A,178707,3,2009,acoustic
18,0.69,0.311,0,-11.853,1,0.0521,0.792,0.0505,0.218,0.872,139.349,audio_features,649Zk1kqe5TpkMYSCr0sI6,spotify:track:649Zk1kqe5TpkMYSCr0sI6,https://api.spotify.com/v1/tracks/649Zk1kqe5TpkMYSCr0sI6,https://api.spotify.com/v1/audio-analysis/649Zk1kqe5TpkMYSCr0sI6,129987,4,2009,acoustic
19,0.354,0.175,0,-9.779,1,0.0388,0.781,7.63e-05,0.153,0.323,111.089,audio_features,6wXpQl6LNBzDhalmed8Lm5,spotify:track:6wXpQl6LNBzDhalmed8Lm5,https://api.spotify.com/v1/tracks/6wXpQl6LNBzDhalmed8Lm5,https://api.spotify.com/v1/audio-analysis/6wXpQl6LNBzDhalmed8Lm5,276387,4,2009,acoustic
20,0.352,0.169,8,-11.223,1,0.031,0.832,0.0,0.243,0.166,129.133,audio_features,0J9e43QjshiuFc6whszKZS,spotify:track:0J9e43QjshiuFc6whszKZS,https://api.spotify.com/v1/tracks/0J9e43QjshiuFc6whszKZS,https://api.spotify.com/v1/audio-analysis/0J9e43QjshiuFc6whszKZS,192053,4,2009,acoustic
21,0.614,0.745,2,-6.459,1,0.0399,0.376,0.00109,0.0977,0.407,115.175,audio_features,54qVDnyXbaYeXSjF8cxFLs,spotify:track:54qVDnyXbaYeXSjF8cxFLs,https://api.spotify.com/v1/tracks/54qVDnyXbaYeXSjF8cxFLs,https://api.spotify.com/v1/audio-analysis/54qVDnyXbaYeXSjF8cxFLs,177427,4,2009,acoustic
22,0.567,0.665,11,-4.465,0,0.0256,0.0714,0.0,0.177,0.598,97.815,audio_features,1c6Gl2V1HGYPprBmKJdiFj,spotify:track:1c6Gl2V1HGYPprBmKJdiFj,https://api.spotify.com/v1/tracks/1c6Gl2V1HGYPprBmKJdiFj,https://api.spotify.com/v1/audio-analysis/1c6Gl2V1HGYPprBmKJdiFj,211600,4,2009,acoustic
23,0.613,0.812,2,-3.524,1,0.0355,0.259,0.0,0.185,0.394,119.979,audio_features,4UU97IGHOhBhZjCUgDFUiz,spotify:track:4UU97IGHOhBhZjCUgDFUiz,https://api.spotify.com/v1/tracks/4UU97IGHOhBhZjCUgDFUiz,https://api.spotify.com/v1/audio-analysis/4UU97IGHOhBhZjCUgDFUiz,178093,4,2009,acoustic
24,0.488,0.942,0,-4.523,1,0.094,0.000524,0.0314,0.406,0.697,120.52,audio_features,3xgm3jDFPehuoNBsjPl5sP,spotify:track:3xgm3jDFPehuoNBsjPl5sP,https://api.spotify.com/v1/tracks/3xgm3jDFPehuoNBsjPl5sP,https://api.spotify.com/v1/audio-analysis/3xgm3jDFPehuoNBsjPl5sP,121987,4,2009,acoustic
25,0.424,0.374,4,-5.519,1,0.0291,0.667,0.000463,0.117,0.322,75.271,audio_features,0UYIEnvYPaXKkFRmeHZWNF,spotify:track:0UYIEnvYPaXKkFRmeHZWNF,https://api.spotify.com/v1/tracks/0UYIEnvYPaXKkFRmeHZWNF,https://api.spotify.com/v1/audio-analysis/0UYIEnvYPaXKkFRmeHZWNF,236867,4,2009,acoustic
26,0.463,0.571,3,-11.622,1,0.0513,0.385,0.0101,0.0708,0.258,125.936,audio_features,6INCY99c7qXPWEmjFIaK9O,spotify:track:6INCY99c7qXPWEmjFIaK9O,https://api.spotify.com/v1/tracks/6INCY99c7qXPWEmjFIaK9O,https://api.spotify.com/v1/audio-analysis/6INCY99c7qXPWEmjFIaK9O,335348,3,2009,acoustic
27,0.663,0.643,5,-4.383,1,0.0316,0.535,0.0,0.308,0.368,121.97,audio_features,5qX2ZJoLEyFCTAdaCqUo7s,spotify:track:5qX2ZJoLEyFCTAdaCqUo7s,https://api.spotify.com/v1/tracks/5qX2ZJoLEyFCTAdaCqUo7s,https://api.spotify.com/v1/audio-analysis/5qX2ZJoLEyFCTAdaCqUo7s,228907,4,2009,acoustic
28,0.538,0.397,3,-7.72,1,0.0266,0.818,0.0,0.11,0.301,145.051,audio_features,2EaDYb12Pzd0fU8UmQBa4h,spotify:track:2EaDYb12Pzd0fU8UmQBa4h,https://api.spotify.com/v1/tracks/2EaDYb12Pzd0fU8UmQBa4h,https://api.spotify.com/v1/audio-analysis/2EaDYb12Pzd0fU8UmQBa4h,215427,4,2009,acoustic
29,0.681,0.745,2,-6.906,1,0.0573,0.0668,0.0,0.326,0.525,98.99,audio_features,2jawkv0nQfqrAcf1D1EQNg,spotify:track:2jawkv0nQfqrAcf1D1EQNg,https://api.spotify.com/v1/tracks/2jawkv0nQfqrAcf1D1EQNg,https://api.spotify.com/v1/audio-analysis/2jawkv0nQfqrAcf1D1EQNg,252187,4,2009,acoustic
30,0.473,0.402,2,-8.641,1,0.0286,0.922,0.00283,0.0895,0.346,154.02,audio_features,3HSsiqFfH2Qp1LYaaTzpj0,spotify:track:3HSsiqFfH2Qp1LYaaTzpj0,https://api.spotify.com/v1/tracks/3HSsiqFfH2Qp1LYaaTzpj0,https://api.spotify.com/v1/audio-analysis/3HSsiqFfH2Qp1LYaaTzpj0,201467,4,2009,acoustic
31,0.593,0.634,1,-6.522,1,0.0448,0.433,0.00019,0.162,0.452,84.043,audio_features,4sG82PgC0kmimvPxoofLRR,spotify:track:4sG82PgC0kmimvPxoofLRR,https://api.spotify.com/v1/tracks/4sG82PgC0kmimvPxoofLRR,https://api.spotify.com/v1/audio-analysis/4sG82PgC0kmimvPxoofLRR,193787,4,2009,acoustic
32,0.239,0.268,4,-18.225,0,0.0449,0.339,0.719,0.0671,0.15,179.438,audio_features,0WlIsoZO70rddJrsal9Tqm,spotify:track:0WlIsoZO70rddJrsal9Tqm,https://api.spotify.com/v1/tracks/0WlIsoZO70rddJrsal9Tqm,https://api.spotify.com/v1/audio-analysis/0WlIsoZO70rddJrsal9Tqm,549413,3,2009,acoustic
33,0.564,0.868,8,-5.635,1,0.0518,0.119,0.00116,0.172,0.608,147.249,audio_features,7tII9WD0GztY8w5VDfWbSz,spotify:track:7tII9WD0GztY8w5VDfWbSz,https://api.spotify.com/v1/tracks/7tII9WD0GztY8w5VDfWbSz,https://api.spotify.com/v1/audio-analysis/7tII9WD0GztY8w5VDfWbSz,211973,4,2009,acoustic
34,0.503,0.289,0,-10.292,1,0.0271,0.665,4.15e-05,0.0849,0.547,147.381,audio_features,3EDsE5wLaAASVRmF6T9hWO,spotify:track:3EDsE5wLaAASVRmF6T9hWO,https://api.spotify.com/v1/tracks/3EDsE5wLaAASVRmF6T9hWO,https://api.spotify.com/v1/audio-analysis/3EDsE5wLaAASVRmF6T9hWO,179707,4,2009,acoustic
35,0.708,0.384,9,-8.845,0,0.035,0.347,0.0,0.15,0.487,130.071,audio_features,4hVnZf324hXy6TyVx2oncO,spotify:track:4hVnZf324hXy6TyVx2oncO,https://api.spotify.com/v1/tracks/4hVnZf324hXy6TyVx2oncO,https://api.spotify.com/v1/audio-analysis/4hVnZf324hXy6TyVx2oncO,189013,4,2009,acoustic
36,0.566,0.505,7,-7.982,1,0.0578,0.0478,0.0,0.166,0.947,145.59,audio_features,4LYKCjf8Nwi1AgXycP1n0D,spotify:track:4LYKCjf8Nwi1AgXycP1n0D,https://api.spotify.com/v1/tracks/4LYKCjf8Nwi1AgXycP1n0D,https://api.spotify.com/v1/audio-analysis/4LYKCjf8Nwi1AgXycP1n0D,136827,4,2009,acoustic
37,0.602,0.837,4,-9.342,1,0.0445,0.0984,0.453,0.101,0.517,137.946,audio_features,6BxSYusynx39QDdHE0ISpc,spotify:track:6BxSYusynx39QDdHE0ISpc,https://api.spotify.com/v1/tracks/6BxSYusynx39QDdHE0ISpc,https://api.spotify.com/v1/audio-analysis/6BxSYusynx39QDdHE0ISpc,230240,4,2009,acoustic
38,0.584,0.446,9,-7.942,0,0.0298,0.0364,0.000238,0.087,0.269,123.253,audio_features,7ByN94apYg0VlyLhrOmreg,spotify:track:7ByN94apYg0VlyLhrOmreg,https://api.spotify.com/v1/tracks/7ByN94apYg0VlyLhrOmreg,https://api.spotify.com/v1/audio-analysis/7ByN94apYg0VlyLhrOmreg,124120,4,2009,acoustic
39,0.581,0.474,2,-8.366,1,0.0278,0.68,0.0,0.076,0.446,88.939,audio_features,7jFHJJdfmEM4hBdPxZ1M5B,spotify:track:7jFHJJdfmEM4hBdPxZ1M5B,https://api.spotify.com/v1/tracks/7jFHJJdfmEM4hBdPxZ1M5B,https://api.spotify.com/v1/audio-analysis/7jFHJJdfmEM4hBdPxZ1M5B,192853,4,2009,acoustic
40,0.231,0.636,11,-7.257,1,0.0339,0.00402,0.0,0.0504,0.244,202.098,audio_features,7quFUf8mR7wUxeJip0awxn,spotify:track:7quFUf8mR7wUxeJip0awxn,https://api.spotify.com/v1/tracks/7quFUf8mR7wUxeJip0awxn,https://api.spotify.com/v1/audio-analysis/7quFUf8mR7wUxeJip0awxn,215747,3,2009,acoustic
41,0.539,0.48,1,-11.78,0,0.0399,0.826,0.0122,0.12,0.654,155.983,audio_features,086OED9AtUPJG9oIoZvuAA,spotify:track:086OED9AtUPJG9oIoZvuAA,https://api.spotify.com/v1/tracks/086OED9AtUPJG9oIoZvuAA,https://api.spotify.com/v1/audio-analysis/086OED9AtUPJG9oIoZvuAA,285600,4,2009,acoustic
42,0.399,0.161,9,-16.057,1,0.0494,0.929,0.86,0.112,0.313,93.292,audio_features,5iOTIXbYuGGXgxmoxUClu5,spotify:track:5iOTIXbYuGGXgxmoxUClu5,https://api.spotify.com/v1/tracks/5iOTIXbYuGGXgxmoxUClu5,https://api.spotify.com/v1/audio-analysis/5iOTIXbYuGGXgxmoxUClu5,195307,4,2009,acoustic
43,0.803,0.323,5,-8.47,1,0.0333,0.545,1.3e-06,0.116,0.725,107.021,audio_features,6AMpwvr7ZZNjXoHCzPA2wJ,spotify:track:6AMpwvr7ZZNjXoHCzPA2wJ,https://api.spotify.com/v1/tracks/6AMpwvr7ZZNjXoHCzPA2wJ,https://api.spotify.com/v1/audio-analysis/6AMpwvr7ZZNjXoHCzPA2wJ,253640,4,2009,acoustic
44,0.605,0.357,6,-11.082,1,0.0361,0.00719,0.0,0.121,0.232,82.06,audio_features,6MVMin3wrNjPrKFHrBSAWv,spotify:track:6MVMin3wrNjPrKFHrBSAWv,https://api.spotify.com/v1/tracks/6MVMin3wrNjPrKFHrBSAWv,https://api.spotify.com/v1/audio-analysis/6MVMin3wrNjPrKFHrBSAWv,313000,4,2009,acoustic
45,0.491,0.533,11,-5.819,1,0.0271,0.534,0.0,0.0943,0.208,83.915,audio_features,0Zn7i8CWEa6LVK0SHl8V3D,spotify:track:0Zn7i8CWEa6LVK0SHl8V3D,https://api.spotify.com/v1/tracks/0Zn7i8CWEa6LVK0SHl8V3D,https://api.spotify.com/v1/audio-analysis/0Zn7i8CWEa6LVK0SHl8V3D,217667,1,2009,acoustic
46,0.495,0.126,0,-13.581,1,0.0336,0.951,7.26e-05,0.112,0.274,142.869,audio_features,0Na6wifyVJ3IJxKiJ7Mlbi,spotify:track:0Na6wifyVJ3IJxKiJ7Mlbi,https://api.spotify.com/v1/tracks/0Na6wifyVJ3IJxKiJ7Mlbi,https://api.spotify.com/v1/audio-analysis/0Na6wifyVJ3IJxKiJ7Mlbi,232053,4,2009,acoustic
47,0.448,0.445,9,-7.806,1,0.0713,0.398,0.0,0.349,0.709,172.561,audio_features,2G2SW0WOUknAz3BnjJn5zI,spotify:track:2G2SW0WOUknAz3BnjJn5zI,https://api.spotify.com/v1/tracks/2G2SW0WOUknAz3BnjJn5zI,https://api.spotify.com/v1/audio-analysis/2G2SW0WOUknAz3BnjJn5zI,206587,4,2009,acoustic
48,0.72,0.0905,8,-18.658,1,0.0531,0.918,0.683,0.0989,0.481,101.216,audio_features,6YxMWJd7FWGYh3HbpBvjd9,spotify:track:6YxMWJd7FWGYh3HbpBvjd9,https://api.spotify.com/v1/tracks/6YxMWJd7FWGYh3HbpBvjd9,https://api.spotify.com/v1/audio-analysis/6YxMWJd7FWGYh3HbpBvjd9,135947,3,2009,acoustic
49,0.551,0.284,4,-11.05,1,0.041,0.908,0.0002,0.175,0.228,173.945,audio_features,5RtIFveFctGcvO1J9wVStV,spotify:track:5RtIFveFctGcvO1J9wVStV,https://api.spotify.com/v1/tracks/5RtIFveFctGcvO1J9wVStV,https://api.spotify.com/v1/audio-analysis/5RtIFveFctGcvO1J9wVStV,215893,4,2009,acoustic
400,0.636,0.849,0,-7.075,1,0.106,0.0438,0.0,0.372,0.917,156.036,audio_features,3Pzh926pXggbMe2ZpXyMV7,spotify:track:3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/tracks/3Pzh926pXggbMe2ZpXyMV7,https://api.spotify.com/v1/audio-analysis/3Pzh926pXggbMe2ZpXyMV7,175493,4,2009,blues
401,0.463,0.309,3,-8.701,0,0.12,0.8,1.18e-05,0.201,0.506,52.138,audio_features,2zBY88nji53AVJ2kczRvBO,spotify:track:2zBY88nji53AVJ2kczRvBO,https://api.spotify.com/v1/tracks/2zBY88nji53AVJ2kczRvBO,https://api.spotify.com/v1/audio-analysis/2zBY88nji53AVJ2kczRvBO,202467,3,2009,blues
402,0.68,0.64,1,-6.691,0,0.0336,0.29,0.00593,0.124,0.738,105.981,audio_features,7JOizhmt3HlBgQyJEa0AgK,spotify:track:7JOizhmt3HlBgQyJEa0AgK,https://api.spotify.com/v1/tracks/7JOizhmt3HlBgQyJEa0AgK,https://api.spotify.com/v1/audio-analysis/7JOizhmt3HlBgQyJEa0AgK,322267,4,2009,blues
