danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.658,0.801,3,-9.128,1,0.0388,0.0042,0.94,0.13,0.581,132.002,215307,4
0.494,0.632,5,-6.89,1,0.0342,0.682,0.0,0.0869,0.0797,147.873,274693,4
0.65,0.299,8,-10.76,1,0.03,0.605,0.0118,0.219,0.294,123.597,197280,4
0.554,0.122,11,-12.692,1,0.0614,0.883,0.0,0.107,0.381,166.355,173427,4
0.452,0.872,7,-5.309,1,0.0402,0.0258,3.67e-05,0.947,0.569,108.728,397893,4
0.85,0.468,2,-9.09,0,0.039,0.547,0.0667,0.106,0.76,106.974,160907,4
0.235,0.965,2,-2.882,0,0.28,0.00887,0.0,0.0448,0.322,185.278,231840,4
0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,211693,4
0.483,0.384,4,-11.602,1,0.0284,0.723,2.37e-05,0.0712,0.289,130.644,209107,4
0.52,0.852,0,-5.866,1,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
0.756,0.211,5,-17.646,1,0.409,0.784,8.65e-06,0.11,0.307,81.253,87707,4
0.705,0.347,2,-8.249,1,0.0301,0.674,0.0,0.12,0.36,80.057,222146,4
0.52,0.237,1,-10.292,1,0.0302,0.87,0.0,0.122,0.574,105.711,108840,4
0.519,0.438,2,-11.58,1,0.0256,0.618,0.513,0.171,0.376,74.561,255827,4
0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,178507,4
0.8,0.633,8,-4.875,0,0.0514,0.0901,0.0,0.0315,0.836,95.953,203360,4
0.198,0.0899,4,-25.087,1,0.0448,0.949,0.924,0.15,0.0711,111.868,160240,4
0.653,0.445,10,-13.843,0,0.0353,0.889,0.317,0.103,0.563,98.044,275693,4
0.849,0.558,10,-9.23,0,0.0437,0.0498,0.00634,0.119,0.35,109.991,253091,4
0.484,0.362,0,-8.989,1,0.05,0.125,1.39e-05,0.103,0.299,153.911,220035,4
0.662,0.657,3,-5.011,0,0.0937,0.0293,0.0,0.341,0.424,99.795,252648,4
0.574,0.344,4,-8.995,1,0.0345,0.421,0.0,0.0804,0.0987,147.924,199459,3
0.679,0.729,11,-9.718,1,0.0389,0.295,6.4e-06,0.129,0.93,108.263,243280,4
0.614,0.744,7,-5.647,1,0.0407,0.00203,0.0797,0.0664,0.766,135.093,253733,4
0.548,0.673,1,-5.29,1,0.0268,0.0158,0.0,0.0794,0.652,81.947,200533,4
0.728,0.579,5,-9.778,0,0.0525,0.017,0.682,0.0654,0.0367,124.005,424431,4
0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627,4
0.617,0.924,4,-7.537,1,0.0514,0.116,0.0,0.0378,0.944,112.167,276400,4
0.468,0.851,11,-3.617,1,0.0398,0.000281,0.00483,0.0644,0.293,92.079,252360,4
0.184,0.0238,11,-27.658,1,0.0561,0.574,0.0209,0.111,0.0828,35.995,341067,4
0.688,0.622,6,-10.063,0,0.0302,0.613,0.69,0.11,0.481,121.02,198347,4
0.552,0.381,7,-10.762,1,0.027,0.714,0.0,0.234,0.513,127.116,306931,4
0.584,0.987,7,-4.955,0,0.0382,0.02,0.959,0.0673,0.275,135.008,255880,4
0.426,0.0451,0,-21.613,1,0.0521,0.97,0.849,0.142,0.171,66.875,89893,4
0.736,0.401,7,-11.285,1,0.0476,0.102,0.293,0.0938,0.0543,100.008,453507,4
0.761,0.828,9,-7.259,1,0.0721,0.133,0.0858,0.348,0.935,139.616,224480,4
0.497,0.932,6,-4.621,1,0.0952,0.000147,0.0,0.11,0.482,104.932,237500,4
0.636,0.63,0,-7.12,0,0.0465,0.914,0.822,0.108,0.14,145.18,135500,4
0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,274160,4
0.601,0.0455,0,-21.653,1,0.109,0.996,0.949,0.0924,0.0826,73.657,211000,1
0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,288036,4
0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,247587,4
0.717,0.476,2,-11.068,1,0.0336,0.214,1.11e-05,0.176,0.682,93.216,304933,4
0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,234093,4
0.477,0.994,5,-4.953,0,0.241,0.000115,0.0129,0.0534,0.0397,125.058,253318,4
0.415,0.901,2,-3.124,1,0.0428,0.00987,0.361,0.136,0.424,128.216,225333,4
0.271,0.888,9,-3.66,0,0.0909,0.229,0.00179,0.0544,0.134,152.968,189804,4
0.498,0.815,9,-8.105,1,0.0293,0.152,0.0,0.0683,0.76,103.961,354160,4
0.487,0.25,10,-9.846,1,0.0289,0.807,0.0,0.0797,0.496,102.614,304293,4
0.524,0.816,1,-5.872,1,0.37,0.383,0.0,0.349,0.789,200.031,285707,4
0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,203800,4
0.783,0.831,0,-3.822,1,0.0422,0.000146,0.465,0.0656,0.561,123.954,236840,4
0.577,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,302667,4
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,193653,4
0.344,0.0374,3,-24.581,1,0.035,0.995,0.894,0.24,0.423,85.832,348293,4
0.492,0.939,6,-3.501,0,0.118,0.00247,0.0021,0.131,0.484,166.03,163208,4
0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547,4
0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,203507,4
0.648,0.527,4,-8.862,1,0.0515,0.405,0.0,0.0978,0.515,93.93,275053,4
0.449,0.831,5,-4.668,0,0.0835,0.00257,0.00119,0.0998,0.211,140.091,204677,4
0.482,0.916,5,-4.557,1,0.0473,3.51e-05,0.000588,0.0474,0.385,96.101,235160,4
0.136,0.0934,2,-25.559,1,0.0447,0.982,0.96,0.114,0.0381,73.907,198600,4
0.631,0.875,9,-3.589,1,0.0447,0.382,0.0,0.0867,0.705,137.961,241613,4
0.491,0.966,5,-3.896,1,0.133,0.0787,0.0,0.281,0.48,147.836,133547,4
0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,248427,4
0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
0.542,0.838,6,-5.198,1,0.0392,0.00216,2.05e-06,0.0829,0.423,106.044,221827,4
0.6,0.589,5,-9.197,1,0.0275,0.651,0.695,0.801,0.348,81.485,333947,4
0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,0.13,141.981,224695,4
0.531,0.296,1,-7.594,1,0.0304,0.84,0.0,0.124,0.213,106.337,239573,4
0.368,0.871,2,-3.395,0,0.106,0.0346,0.0,0.0599,0.527,84.585,204693,4
0.775,0.644,0,-6.76,1,0.0477,0.398,0.00122,0.0644,0.833,87.353,252440,4
0.67,0.923,1,-5.895,1,0.0699,0.0762,0.581,0.374,0.359,137.999,242965,4
0.541,0.812,4,-3.764,1,0.0336,0.203,0.0,0.42,0.607,141.056,201627,4
0.276,0.814,9,-5.048,0,0.0998,0.000681,0.0,0.107,0.472,144.793,193584,4
0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,4
0.649,0.58,5,-9.334,0,0.028,0.233,0.000736,0.115,0.846,110.45,193800,4
0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,326813,4
0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4
0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,206307,4
0.384,0.266,7,-9.332,1,0.0283,0.749,0.00149,0.112,0.274,74.872,256893,4
0.46,0.997,11,-6.95,0,0.071,0.000514,0.716,0.0783,0.593,144.85,226500,4
0.62,0.858,7,-9.891,1,0.0433,0.084,8.74e-05,0.691,0.723,124.938,201547,4
0.252,0.0516,5,-21.321,1,0.0313,0.956,0.928,0.102,0.0299,79.857,240507,5
0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,171360,4
0.526,0.944,6,-3.815,0,0.144,0.000207,1.76e-05,0.0994,0.281,112.531,275248,4
0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
0.723,0.741,5,-4.442,0,0.0344,0.0714,3.17e-05,0.0796,0.387,127.967,195467,4
0.644,0.549,1,-5.415,0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,253813,4
0.271,0.0672,2,-24.778,0,0.0411,0.992,0.903,0.0772,0.148,125.973,139974,1
0.746,0.793,0,-5.725,1,0.0265,0.0519,0.0,0.421,0.656,127.973,289493,4
0.583,0.782,6,-5.328,1,0.027,0.00499,0.000131,0.145,0.682,120.024,199560,4
0.463,0.674,7,-5.422,1,0.0319,0.0115,0.0,0.123,0.259,84.039,255234,4
0.463,0.309,3,-8.701,0,0.12,0.8,1.18e-05,0.201,0.506,52.138,202467,3
0.732,0.906,1,-10.032,1,0.0459,0.015,0.917,0.137,0.0301,128.006,459720,4
0.573,0.747,0,-6.46,1,0.0319,0.519,1.13e-06,0.0867,0.645,79.952,160707,4
0.785,0.394,4,-8.01,1,0.0392,0.572,0.000801,0.111,0.131,100.002,258747,4
0.597,0.322,5,-9.359,0,0.0382,0.539,3.81e-05,0.192,0.215,121.984,259800,4
0.493,0.843,8,-5.924,0,0.0707,0.00507,0.0,0.13,0.523,158.028,225747,4
0.591,0.571,9,-7.005,1,0.0335,0.591,0.00284,0.114,0.679,110.401,255960,4
0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,4
0.357,0.96,7,-3.608,1,0.145,7.24e-05,0.0185,0.112,0.237,120.29,456312,4
0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,4
0.537,0.961,11,-6.314,1,0.197,5.9e-06,2.6e-05,0.526,0.3,132.054,43640,4
0.761,0.898,6,-3.727,0,0.0415,0.00138,0.685,0.115,0.0896,130.005,284308,4
0.369,0.829,4,-8.503,0,0.176,0.0238,7.47e-05,0.0875,0.329,186.969,282120,4
0.49,0.941,3,-3.242,0,0.0495,0.000634,1.16e-05,0.101,0.264,119.998,247924,4
0.76,0.568,7,-6.673,1,0.039,0.463,0.0,0.271,0.889,111.84,176333,4
0.347,0.679,9,-11.91,1,0.0466,0.00171,0.00477,0.158,0.275,122.269,284893,4
0.718,0.633,9,-7.009,1,0.0452,0.376,6.75e-06,0.131,0.817,123.128,192400,3
0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4
0.477,0.85,0,-4.517,1,0.0601,5.37e-05,0.000113,0.224,0.533,91.964,187573,4
0.684,0.679,9,-9.566,0,0.0614,0.0304,0.9,0.241,0.191,119.974,284346,4
0.773,0.511,4,-10.256,0,0.0731,0.453,0.903,0.0428,0.86,90.058,247333,4
0.585,0.657,10,-7.785,1,0.0574,0.58,0.0151,0.127,0.466,84.529,316107,4
0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,183602,4
0.508,0.926,5,-2.652,0,0.0487,9.66e-05,0.019,0.269,0.441,104.937,174547,4
0.659,0.698,9,-10.252,0,0.0687,0.109,0.00864,0.0836,0.221,120.022,329787,4
0.531,0.472,11,-11.762,0,0.0255,0.484,0.494,0.936,0.745,96.095,479800,4
0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373,4
0.216,0.0797,2,-24.843,1,0.0523,0.851,9.44e-05,0.146,0.37,64.079,220893,4
0.598,0.846,6,-4.956,1,0.0355,0.0527,0.0,0.113,0.328,144.04,186107,4
0.407,0.868,7,-7.848,1,0.0306,0.000327,0.391,0.119,0.257,138.535,272600,4
0.658,0.762,10,-3.028,0,0.0425,0.263,0.0,0.127,0.823,163.864,148448,4
0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,124933,4
0.444,0.0508,5,-28.789,1,0.0395,0.993,0.894,0.0983,0.271,132.664,147315,3
0.405,0.543,2,-9.313,1,0.029,0.0019,0.72,0.186,0.511,107.598,458463,4
0.495,0.905,8,-3.768,1,0.0653,0.00227,3.29e-06,0.142,0.215,97.106,235653,4
0.307,0.00229,1,-34.977,1,0.0519,0.992,0.931,0.098,0.281,67.775,283280,5
0.7,0.896,2,-2.276,1,0.191,0.108,0.0,0.453,0.817,102.065,200307,4
0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
0.292,0.359,5,-9.043,1,0.0328,0.697,1.85e-05,0.108,0.228,177.334,283259,3
0.633,0.451,3,-9.66,1,0.133,0.75,0.0581,0.0995,0.475,162.112,244883,4
0.609,0.443,2,-9.681,1,0.0546,0.469,0.0,0.0829,0.166,119.967,198853,4
0.688,0.702,7,-4.792,0,0.0499,0.0215,0.0,0.128,0.74,94.006,192191,4
0.474,0.388,9,-7.837,1,0.026,0.734,0.0,0.107,0.251,79.851,248871,4
0.723,0.86,11,-4.357,1,0.203,0.271,4.56e-06,0.598,0.667,126.979,200013,4
0.837,0.736,10,-8.367,0,0.378,0.225,0.0,0.0549,0.905,104.907,234093,4
0.508,0.771,8,-2.982,1,0.0304,0.789,0.000667,0.148,0.671,92.91,429827,4
0.439,0.485,5,-7.513,1,0.0303,0.696,0.0701,0.0963,0.296,140.077,178733,4
0.612,0.52,2,-9.665,1,0.0473,0.148,0.0,0.695,0.636,86.031,254533,4
0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,4
0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4
0.142,0.0152,7,-30.817,1,0.0377,0.964,0.854,0.115,0.0746,92.621,227973,3
0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,4
0.552,0.171,2,-13.66,0,0.0544,0.955,0.877,0.122,0.152,102.408,244467,4
0.834,0.696,5,-3.224,1,0.197,0.11,0.0,0.13,0.804,94.09,272533,4
0.075,0.202,9,-14.414,1,0.04,0.901,0.828,0.0843,0.0314,78.416,352208,4
0.416,0.354,0,-6.357,1,0.0263,0.731,1e-06,0.0925,0.181,80.767,268560,4
0.697,0.474,9,-6.663,1,0.0351,0.603,0.0,0.11,0.249,127.904,196280,4
0.522,0.762,6,-8.656,1,0.0353,0.0637,0.234,0.06,0.484,85.561,275000,4
0.468,0.404,5,-7.25,1,0.0286,0.689,0.0,0.177,0.148,138.115,240173,4
0.485,0.888,1,-9.428,1,0.0463,0.00079,4.25e-05,0.054,0.548,99.937,353360,4
0.851,0.667,2,-5.295,1,0.103,0.00242,0.107,0.0859,0.652,122.007,208147,4
0.389,0.896,5,-2.622,1,0.0599,0.79,0.00436,0.501,0.653,115.143,225240,4
0.329,0.0232,2,-24.632,0,0.0372,0.993,0.922,0.0965,0.112,111.377,209693,4
0.496,0.47,10,-10.415,1,0.0333,0.0268,0.0,0.134,0.151,122.094,246227,4
0.202,0.0048,10,-37.422,1,0.0397,0.994,0.938,0.0772,0.195,68.527,531827,4
0.135,0.0428,5,-26.085,1,0.0483,0.988,0.924,0.134,0.0394,63.831,240000,4
0.549,0.112,9,-17.846,0,0.0482,0.697,0.000507,0.165,0.103,113.552,350227,3
0.502,0.0548,1,-23.684,1,0.0356,0.924,0.0418,0.108,0.506,78.455,228013,4
0.679,0.736,9,-5.954,1,0.026,0.0572,9.25e-06,0.139,0.664,109.444,212027,4
0.463,0.155,5,-17.164,1,0.044,0.877,0.261,0.105,0.222,122.437,301720,4
0.489,0.757,11,-4.062,0,0.0926,0.00981,0.0,0.234,0.567,168.004,267160,4
0.14,0.0739,4,-22.458,0,0.0437,0.916,0.947,0.0961,0.0313,141.524,174333,3
0.357,0.727,2,-3.708,0,0.0358,0.953,0.615,0.247,0.646,165.785,234307,4
0.666,0.552,7,-10.62,1,0.0269,0.282,0.000136,0.0663,0.6,120.394,292147,4
0.603,0.508,2,-8.671,1,0.0303,0.088,8.82e-05,0.132,0.157,72.983,243973,4
0.393,0.487,0,-6.348,1,0.0337,0.229,0.0,0.128,0.3,151.958,230867,4
0.48,0.955,9,-3.702,1,0.0395,0.000298,0.0107,0.477,0.658,155.019,215000,4
0.285,0.0655,9,-25.108,0,0.0554,0.989,0.896,0.0965,0.0911,130.866,204806,4
0.799,0.597,7,-10.633,1,0.0681,0.00163,0.851,0.105,0.317,126.0,520627,4
0.482,0.557,9,-7.645,0,0.0487,0.132,0.731,0.201,0.54,135.367,199320,4
0.9,0.0222,8,-20.163,1,0.135,0.979,0.929,0.124,0.079,115.906,148979,4
0.475,0.831,9,-7.419,0,0.0505,0.000145,0.854,0.346,0.521,110.42,448613,3
0.752,0.646,4,-9.345,1,0.0297,0.0715,0.0343,0.263,0.978,122.451,229520,4
0.554,0.00763,4,-30.566,1,0.0502,0.915,0.00097,0.221,0.156,119.502,162613,4
0.775,0.688,1,-5.038,0,0.0384,0.0533,0.0,0.321,0.805,112.009,228400,4
0.364,0.00799,8,-33.09,1,0.0395,0.978,0.894,0.109,0.0674,101.226,216093,4
0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067,4
0.546,0.631,8,-5.757,1,0.0283,0.25,0.0,0.123,0.569,129.556,178147,4
0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,193929,4
0.456,0.573,5,-3.866,0,0.0275,0.578,3.05e-06,0.114,0.0992,76.19,238560,4
0.405,0.543,2,-9.313,1,0.029,0.0019,0.72,0.186,0.511,107.598,458463,4
0.727,0.796,9,-5.43,0,0.0454,0.00329,0.66,0.269,0.465,98.015,219080,4
0.393,0.802,5,-4.499,1,0.0367,0.0168,0.0,0.193,0.338,140.101,334067,4
0.816,0.211,5,-18.026,1,0.103,0.295,0.904,0.266,0.423,118.0,628040,4
0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,191707,4
0.417,0.0939,6,-20.98,1,0.0402,0.984,0.826,0.0903,0.0384,84.241,219550,4
0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.115,0.477,122.017,257840,4
0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4
0.431,0.723,8,-5.887,1,0.0568,0.145,0.0,0.374,0.19,130.141,267360,4
0.598,0.571,8,-12.616,0,0.139,0.704,0.0,0.513,0.962,173.141,119880,4
0.493,0.435,7,-12.334,1,0.0423,0.656,0.000327,0.118,0.485,87.952,142200,4
0.558,0.943,1,-4.81,0,0.0535,0.00191,4.38e-05,0.248,0.56,111.994,257347,4
0.219,0.151,1,-14.097,1,0.0366,0.933,8.35e-05,0.235,0.111,82.019,267318,3
0.409,0.0596,5,-22.221,1,0.0514,0.904,0.55,0.123,0.126,117.598,321787,4
0.596,0.308,1,-17.814,1,0.0495,0.977,0.0106,0.108,0.834,183.398,174472,4
0.62,0.392,7,-13.493,0,0.031,0.727,0.0527,0.108,0.67,97.556,228533,4
0.375,0.877,11,-4.976,1,0.072,0.283,0.0182,0.073,0.623,139.53,268160,4
0.604,0.471,5,-11.221,0,0.321,0.333,0.0,0.463,0.683,122.057,167360,4
0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4
0.754,0.755,10,-5.041,0,0.303,0.0154,0.0827,0.158,0.438,96.941,244967,4
0.578,0.756,2,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173,4
0.529,0.739,7,-9.578,0,0.0718,0.0237,0.607,0.171,0.138,124.75,237547,4
0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,4
0.602,0.955,6,-4.888,1,0.154,0.000989,0.0133,0.207,0.193,126.009,273194,4
0.283,0.797,8,-3.193,0,0.0307,0.596,0.000412,0.125,0.107,155.564,320693,4
0.805,0.388,6,-9.806,0,0.339,0.898,0.883,0.105,0.169,80.006,135000,4
0.582,0.765,9,-6.544,1,0.0376,0.00106,0.0506,0.344,0.528,128.164,200493,4
0.555,0.97,2,-2.036,1,0.0787,0.00221,0.0,0.122,0.677,112.564,212612,4
0.462,0.615,0,-7.982,0,0.153,0.00543,0.0,0.856,0.344,130.967,276080,4
0.418,0.343,4,-7.492,1,0.0339,0.741,0.0,0.113,0.327,121.805,183814,4
0.407,0.896,6,-2.935,1,0.063,0.012,0.0,0.196,0.156,138.697,243573,3
0.652,0.871,5,-3.136,0,0.034,0.000535,1.23e-05,0.357,0.938,128.822,215560,4
0.757,0.661,2,-5.908,1,0.0291,0.00191,5.77e-05,0.141,0.617,111.64,205187,4
0.501,0.963,7,-5.459,1,0.0973,0.000648,0.284,0.0993,0.0751,181.955,188413,3
0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,193107,4
0.184,0.0915,2,-20.03,0,0.0413,0.981,0.734,0.222,0.0387,119.375,173000,3
0.444,0.00655,11,-31.751,0,0.0422,0.994,0.869,0.0675,0.341,97.541,187000,4
0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,4
0.609,0.951,9,-3.171,0,0.0645,0.0537,0.000661,0.0837,0.194,159.964,234000,4
0.674,0.535,0,-8.025,1,0.0367,0.541,0.0,0.0838,0.127,124.951,197998,4
0.436,0.943,8,-5.866,1,0.0458,3.86e-06,0.671,0.315,0.541,132.013,72720,4
0.741,0.703,9,-7.409,0,0.0555,0.00678,0.461,0.0743,0.793,90.644,273293,4
0.758,0.47,1,-12.988,1,0.0626,0.278,0.766,0.0724,0.364,120.016,445390,4
0.442,0.855,6,-2.985,0,0.0288,0.00049,0.0137,0.273,0.363,175.543,243640,4
0.382,0.0499,2,-25.262,1,0.0548,0.994,0.906,0.109,0.0779,125.903,316653,4
0.667,0.855,0,-3.088,1,0.0335,0.000249,0.0479,0.0888,0.868,113.99,217427,4
0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4
0.533,0.889,7,-4.566,1,0.0362,0.00366,0.0593,0.338,0.579,124.768,237653,4
0.3,0.0405,8,-31.023,1,0.0449,0.992,0.948,0.138,0.233,63.821,216061,3
0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,206587,4
0.449,0.705,9,-10.818,1,0.0352,0.00365,0.0826,0.14,0.722,125.211,198059,4
0.647,0.703,0,-6.55,1,0.0257,0.192,0.00256,0.0989,0.703,94.968,181750,4
0.37,0.858,11,-4.885,0,0.0545,0.00815,2.12e-05,0.229,0.464,175.077,214947,4
0.555,0.844,3,-6.567,0,0.0554,0.00834,0.0,0.0895,0.464,105.195,216800,4
0.613,0.669,5,-9.946,0,0.0447,0.00823,0.906,0.0967,0.701,170.0,484600,4
0.584,0.781,2,-7.547,1,0.0441,0.331,0.944,0.0896,0.903,126.9,129333,4
0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,199594,4
0.644,0.87,0,-5.375,0,0.0493,0.00601,2.7e-05,0.11,0.669,127.998,201778,4
0.569,0.596,8,-6.486,1,0.172,0.452,7.92e-05,0.205,0.754,93.135,217347,4
0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4
0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
0.115,0.421,2,-14.503,0,0.0507,0.754,0.923,0.119,0.207,84.198,178493,3
0.606,0.415,7,-8.317,0,0.0475,0.695,0.00149,0.174,0.405,137.775,168713,4
0.728,0.266,8,-7.322,1,0.0293,0.872,1.03e-05,0.114,0.307,115.189,199020,4
0.608,0.825,2,-6.303,1,0.0419,0.024,0.00656,0.346,0.454,115.049,335333,4
0.616,0.438,1,-5.968,1,0.0298,0.356,0.0,0.24,0.386,135.929,213387,4
0.684,0.604,11,-9.088,0,0.0471,0.00487,0.887,0.0456,0.364,123.0,521402,4
0.475,0.582,5,-5.888,1,0.0249,0.101,1.26e-06,0.201,0.242,158.062,232427,4
0.51,0.0644,10,-23.718,0,0.0383,0.95,0.974,0.059,0.0941,116.02,142560,3
0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067,4
0.472,0.844,10,-6.578,1,0.054,0.00173,0.0,0.24,0.34,140.034,321280,4
0.502,0.885,4,-5.426,0,0.0321,0.0011,2.67e-05,0.104,0.641,88.073,212743,4
0.521,0.746,6,-6.173,1,0.0351,0.00985,0.0,0.0741,0.473,149.977,205960,4
0.473,0.871,9,-4.893,1,0.0456,0.0216,0.0,0.0525,0.47,146.975,198507,4
0.713,0.772,2,-6.69,1,0.0372,0.208,0.0,0.211,0.88,125.202,230133,4
0.793,0.407,4,-11.434,0,0.0428,0.279,0.0185,0.158,0.42,109.984,401075,4
0.605,0.651,0,-5.672,1,0.0234,0.0161,0.000294,0.188,0.61,89.991,197493,4
0.496,0.117,0,-12.884,1,0.0301,0.933,0.0,0.126,0.318,78.068,214360,4
0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4
0.577,0.318,9,-13.63,1,0.0299,0.919,0.051,0.67,0.579,79.628,190800,4
0.492,0.961,2,-3.943,1,0.0957,3.14e-05,0.00315,0.122,0.324,129.988,168000,4
0.541,0.915,6,-5.368,0,0.0312,0.00536,0.000149,0.739,0.676,91.998,231522,4
0.817,0.806,6,-4.606,1,0.0623,0.027,9e-06,0.119,0.805,110.086,224640,4
0.628,0.834,6,-6.341,0,0.0497,0.403,0.0,0.051,0.626,97.865,215507,4
0.471,0.376,10,-8.043,1,0.0294,0.48,0.0,0.333,0.568,176.783,152387,3
0.647,0.794,7,-11.599,1,0.0447,0.0417,0.799,0.113,0.374,123.979,412860,4
0.434,0.104,7,-14.518,1,0.0342,0.823,4.55e-05,0.113,0.139,181.028,182240,3
0.522,0.892,9,-4.925,1,0.172,0.412,0.00176,0.41,0.591,115.658,359267,4
0.403,0.596,2,-6.747,1,0.0321,0.255,0.0,0.307,0.594,171.92,169413,3
0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,212347,4
0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,207587,3
0.432,0.415,2,-9.755,1,0.0357,0.00849,0.927,0.107,0.189,144.0,270400,4
0.803,0.454,8,-4.802,0,0.0294,0.352,0.0,0.0655,0.739,99.99,192213,4
0.199,0.955,3,-2.774,0,0.111,0.00191,2.1e-05,0.098,0.454,184.916,194800,4
0.694,0.472,8,-8.62,1,0.0281,0.41,0.0,0.233,0.467,95.002,244189,4
0.514,0.206,5,-13.578,0,0.032,0.835,0.0,0.114,0.127,75.874,212300,4
0.841,0.649,1,-8.94,1,0.121,0.0815,0.855,0.116,0.249,133.032,475987,4
0.131,0.137,2,-20.553,1,0.0387,0.934,0.485,0.087,0.0465,78.577,440800,4
0.447,0.449,2,-10.634,1,0.0376,0.934,0.961,0.0697,0.036,92.468,315427,4
0.287,0.411,0,-23.239,0,0.0681,0.844,0.654,0.163,0.0468,86.047,858071,4
0.247,0.897,1,-2.402,1,0.0477,0.001,0.00458,0.106,0.232,151.335,328867,4
