danceability,key,mode,speechiness,liveness,tempo,time_signature,genre
0.419,7,1,0.0356,0.116,121.695,4,acoustic
0.642,5,1,0.032,0.435,129.863,4,acoustic
0.272,9,0,0.0385,0.0879,78.721,4,acoustic
0.712,2,1,0.0649,0.326,144.966,4,acoustic
0.379,5,1,0.0947,0.187,82.253,1,acoustic
0.602,9,1,0.0364,0.137,112.987,4,acoustic
0.444,2,0,0.0281,0.0703,95.258,4,acoustic
0.493,7,1,0.0423,0.118,87.952,4,acoustic
0.645,0,0,0.0872,0.151,157.963,4,acoustic
0.534,0,1,0.0296,0.331,131.804,4,acoustic
0.603,2,1,0.0303,0.132,72.983,4,acoustic
0.591,2,1,0.0325,0.157,83.459,4,acoustic
0.481,4,1,0.0572,0.101,174.002,4,acoustic
0.728,8,1,0.0293,0.114,115.189,4,acoustic
0.731,0,1,0.122,0.131,149.91,4,acoustic
0.616,7,1,0.0334,0.296,89.989,4,acoustic
0.514,1,1,0.032,0.205,95.718,4,acoustic
0.438,0,1,0.0557,0.117,76.332,4,acoustic
0.419,7,1,0.0356,0.116,121.695,4,acoustic
0.477,0,1,0.0319,0.0992,173.86,4,acoustic
0.545,10,1,0.0279,0.116,78.51,4,acoustic
0.585,0,1,0.0286,0.109,135.872,4,acoustic
0.602,5,0,0.0356,0.0887,107.428,4,acoustic
0.554,11,1,0.0614,0.107,166.355,4,acoustic
0.457,2,1,0.0413,0.0881,141.36,4,acoustic
0.58,2,1,0.0401,0.113,139.909,4,acoustic
0.589,4,0,0.0296,0.0897,94.968,4,acoustic
0.562,5,1,0.0254,0.102,90.004,4,acoustic
0.49,0,1,0.0313,0.117,142.815,4,acoustic
0.519,1,1,0.0358,0.248,159.924,4,acoustic
0.327,9,0,0.0499,0.0973,76.779,4,acoustic
0.457,10,1,0.0345,0.153,112.068,3,acoustic
0.644,7,1,0.0384,0.231,79.028,4,acoustic
0.494,0,0,0.0332,0.683,131.781,3,acoustic
0.554,0,1,0.0438,0.145,134.181,3,acoustic
0.447,10,0,0.0702,0.105,129.861,4,acoustic
0.598,7,1,0.0413,0.321,119.993,4,acoustic
0.625,0,1,0.0524,0.108,141.611,4,acoustic
0.634,2,1,0.034,0.0962,136.146,4,acoustic
0.636,9,0,0.0295,0.354,94.833,4,acoustic
0.709,8,1,0.0331,0.104,107.986,4,acoustic
0.612,5,1,0.0459,0.0997,119.991,4,blues
0.577,9,1,0.0319,0.647,104.309,4,blues
0.374,5,1,0.0363,0.107,133.85,3,blues
0.669,2,1,0.0341,0.0614,111.58,4,blues
0.338,3,1,0.0458,0.147,139.061,4,blues
0.463,4,0,0.0282,0.205,98.029,4,blues
0.701,4,1,0.133,0.194,120.04,4,blues
0.398,9,1,0.0358,0.41,96.814,4,blues
0.272,7,0,0.0631,0.0778,143.016,4,blues
0.42,11,1,0.0365,0.735,100.841,4,blues
0.41,10,1,0.0604,0.0919,131.895,4,blues
0.35,1,1,0.0415,0.137,136.808,4,blues
0.246,9,1,0.111,0.103,157.408,4,blues
0.255,7,1,0.0328,0.209,85.113,5,blues
0.678,7,1,0.128,0.061,116.98,4,blues
0.551,9,1,0.031,0.33,68.553,4,blues
0.222,7,1,0.045,0.0801,136.344,4,blues
0.493,10,1,0.07,0.323,169.898,4,blues
0.721,5,0,0.0681,0.107,150.027,4,blues
0.7,2,1,0.0329,0.0914,130.11,4,blues
0.52,6,1,0.0301,0.102,151.089,4,blues
0.14,7,0,0.102,0.179,138.994,4,blues
0.598,8,0,0.139,0.513,173.141,4,blues
0.547,2,1,0.0667,0.0825,114.732,4,blues
0.624,7,1,0.0368,0.107,130.949,4,blues
0.436,11,0,0.0289,0.0902,79.975,4,blues
0.839,9,1,0.049,0.153,123.004,3,blues
0.752,8,0,0.0324,0.0929,98.039,4,blues
0.686,7,1,0.051,0.358,116.939,4,blues
0.597,10,0,0.152,0.106,100.442,4,blues
0.337,3,1,0.0459,0.147,139.061,4,blues
0.348,9,0,0.0537,0.0796,144.679,4,blues
0.4,3,1,0.0382,0.108,130.699,4,blues
0.299,7,0,0.0525,0.177,132.755,4,blues
0.252,9,0,0.0613,0.127,135.32,4,blues
0.686,4,1,0.0881,0.184,113.017,4,blues
0.598,8,0,0.139,0.513,173.141,4,blues
0.516,1,0,0.0313,0.177,79.985,4,blues
0.19,7,1,0.0303,0.176,94.34,4,blues
0.254,9,1,0.0847,0.0654,148.863,4,blues
0.642,4,0,0.0612,0.216,112.005,4,blues
0.747,7,0,0.0513,0.0955,141.868,4,blues
0.467,2,0,0.0582,0.1,141.954,4,blues
0.839,9,1,0.049,0.153,123.004,3,blues
0.717,10,0,0.0443,0.143,90.261,4,blues
0.384,5,0,0.035,0.111,86.12,4,blues
0.793,4,0,0.0428,0.158,109.984,4,blues
0.384,6,0,0.0444,0.316,101.741,3,blues
0.557,0,0,0.0963,0.274,150.005,4,blues
0.601,8,0,0.0384,0.346,114.991,4,blues
0.218,1,1,0.0515,0.139,68.61,4,classical
0.324,7,0,0.0401,0.0713,110.226,4,classical
0.289,2,1,0.0376,0.0837,99.801,4,classical
0.307,1,1,0.0519,0.098,67.775,5,classical
0.446,2,1,0.0639,0.0958,71.176,3,classical
0.406,2,1,0.087,0.0953,80.507,4,classical
0.329,2,0,0.0372,0.0965,111.377,4,classical
0.348,6,0,0.0415,0.108,103.431,4,classical
0.439,10,1,0.0577,0.107,107.353,4,classical
0.293,2,1,0.165,0.11,171.198,4,classical
0.376,8,1,0.0288,0.105,88.685,4,classical
0.367,0,1,0.0424,0.138,136.026,3,classical
0.503,2,1,0.0595,0.0854,123.126,4,classical
0.328,7,1,0.0422,0.0988,112.619,3,classical
0.36,11,1,0.0489,0.101,103.524,4,classical
0.305,5,0,0.0301,0.0886,81.917,3,classical
0.47,2,1,0.0392,0.108,67.885,3,classical
0.385,1,1,0.0453,0.126,60.605,4,classical
0.208,5,1,0.0478,0.0923,206.563,4,classical
0.22,7,1,0.029,0.101,96.725,1,classical
0.247,11,1,0.0379,0.0838,91.359,4,classical
0.515,5,1,0.0342,0.0943,112.81,4,classical
0.326,4,0,0.0385,0.093,75.717,3,classical
0.324,7,0,0.0348,0.113,79.487,1,classical
0.384,5,0,0.0314,0.114,61.485,4,classical
0.4,5,0,0.0382,0.103,74.012,3,classical
0.425,0,0,0.044,0.108,91.129,4,classical
0.357,2,1,0.0334,0.13,131.976,4,classical
0.37,8,0,0.0349,0.0942,70.854,4,classical
0.391,8,0,0.0531,0.107,127.162,4,classical
0.395,5,0,0.0328,0.0969,96.927,1,classical
0.381,2,1,0.046,0.079,134.062,4,classical
0.39,6,1,0.0448,0.116,122.709,4,classical
0.459,0,0,0.0449,0.115,109.227,4,classical
0.457,4,1,0.0505,0.0957,64.974,3,classical
0.335,10,1,0.041,0.0874,67.446,4,classical
0.182,11,0,0.0391,0.0804,100.482,4,classical
0.167,7,0,0.0478,0.14,66.794,4,classical
0.33,2,0,0.0617,0.0668,61.088,4,classical
0.332,8,1,0.0336,0.138,128.664,3,classical
0.481,2,0,0.0449,0.0922,125.058,4,classical
0.258,2,0,0.0405,0.0939,184.172,3,classical
0.312,7,0,0.0372,0.0988,146.922,3,classical
0.48,0,0,0.044,0.11,129.905,3,classical
0.372,9,0,0.0414,0.0994,98.122,3,classical
0.364,8,1,0.0395,0.109,101.226,4,classical
0.338,6,1,0.0434,0.0999,78.709,3,classical
0.517,1,1,0.0331,0.107,70.087,4,classical
0.388,8,1,0.0394,0.113,71.988,4,classical
0.351,7,1,0.0538,0.131,81.805,4,classical
0.505,11,0,0.0318,0.126,196.0,3,country
0.586,4,1,0.05,0.0872,177.945,4,country
0.403,3,1,0.031,0.112,69.877,4,country
0.501,1,1,0.0436,0.106,160.087,4,country
0.527,7,1,0.0269,0.0831,128.153,3,country
0.649,1,1,0.0574,0.317,80.018,4,country
0.549,7,1,0.0264,0.107,128.01,3,country
0.593,1,1,0.028,0.11,115.0,4,country
0.62,6,1,0.0462,0.131,126.019,4,country
0.575,6,0,0.0309,0.131,80.07,4,country
0.79,4,1,0.127,0.155,126.877,4,country
0.59,4,1,0.0396,0.53,146.028,4,country
0.641,3,1,0.0852,0.143,98.004,4,country
0.466,0,1,0.0328,0.125,203.903,4,country
0.678,10,1,0.0551,0.0734,79.018,4,country
0.471,0,1,0.0389,0.145,100.089,4,country
0.596,4,1,0.0394,0.116,131.912,4,country
0.434,9,1,0.0509,0.273,113.326,5,country
0.464,4,1,0.0354,0.0989,155.973,4,country
0.456,1,1,0.0324,0.103,184.075,4,country
0.532,8,1,0.0248,0.101,88.003,4,country
0.472,0,0,0.0567,0.11,140.073,4,country
0.54,8,1,0.0487,0.12,97.991,4,country
0.635,4,1,0.0293,0.346,104.027,4,country
0.502,9,1,0.0293,0.119,110.917,4,country
0.543,2,1,0.0301,0.119,154.78,3,country
0.659,3,1,0.0312,0.133,139.931,4,country
0.636,4,1,0.0553,0.371,85.004,4,country
0.463,2,1,0.11,0.115,123.899,4,country
0.802,5,1,0.0493,0.275,138.084,4,country
0.57,10,1,0.0325,0.144,153.77,4,country
0.553,2,1,0.0771,0.0463,110.074,4,country
0.359,5,1,0.0309,0.285,174.079,4,country
0.536,3,0,0.0339,0.163,134.019,4,country
0.748,11,1,0.0349,0.119,103.953,4,country
0.516,6,1,0.0254,0.226,144.097,4,country
0.512,7,1,0.0309,0.113,156.077,4,country
0.607,1,1,0.0363,0.182,95.002,4,country
0.473,10,1,0.037,0.304,145.983,4,country
0.455,0,1,0.0452,0.0776,104.662,4,country
0.714,6,1,0.0365,0.0595,114.964,4,country
0.472,2,1,0.0369,0.107,79.805,4,country
0.553,1,1,0.0469,0.112,73.903,4,country
0.492,10,1,0.0334,0.12,161.989,4,country
0.529,1,1,0.125,0.0986,96.86,4,country
0.614,1,1,0.0255,0.115,96.977,5,country
0.658,5,1,0.0289,0.123,136.967,4,country
0.635,7,1,0.0279,0.285,119.017,4,country
0.526,5,1,0.0333,0.103,140.978,4,country
0.469,6,1,0.0337,0.119,175.954,4,country
0.824,5,0,0.0854,0.117,107.998,4,dance
0.664,1,1,0.0707,0.0926,130.041,4,dance
0.828,8,1,0.0565,0.0845,128.986,4,dance
0.754,7,0,0.0435,0.0901,117.953,4,dance
0.855,3,1,0.208,0.347,124.097,4,dance
0.762,8,1,0.0286,0.123,110.968,4,dance
0.764,8,1,0.0284,0.12,110.97,4,dance
0.721,7,1,0.0403,0.118,119.976,4,dance
0.671,6,0,0.103,0.172,120.966,4,dance
0.542,8,1,0.0389,0.105,120.122,4,dance
0.953,11,1,0.154,0.307,132.063,4,dance
0.477,2,1,0.286,0.108,150.062,4,dance
0.627,2,1,0.0437,0.351,82.03,4,dance
0.685,0,1,0.034,0.481,125.034,4,dance
0.595,1,1,0.102,0.0608,124.111,4,dance
0.586,5,1,0.0324,0.0927,148.088,4,dance
0.74,6,0,0.146,0.104,110.095,4,dance
0.827,4,0,0.088,0.418,118.992,4,dance
0.77,11,0,0.0583,0.262,119.986,4,dance
0.691,0,1,0.0367,0.0647,106.064,4,dance
0.697,5,1,0.034,0.28,140.069,4,dance
0.683,5,1,0.0966,0.154,77.014,4,dance
0.824,2,1,0.126,0.303,122.98,4,dance
0.503,0,0,0.0385,0.14,125.122,4,dance
0.776,11,1,0.117,0.103,123.988,4,dance
0.787,8,1,0.0478,0.0374,123.97,4,dance
0.774,10,1,0.0523,0.155,122.062,4,dance
0.666,10,0,0.103,0.0442,110.108,4,dance
0.722,6,1,0.0544,0.183,134.01,4,dance
0.7,11,1,0.0408,0.0887,88.084,4,dance
0.39,11,0,0.0563,0.156,90.021,4,dance
0.665,6,0,0.112,0.191,74.474,4,dance
0.706,1,1,0.0419,0.175,110.005,4,dance
0.576,0,1,0.034,0.323,121.005,4,dance
0.678,10,1,0.0374,0.377,99.008,4,dance
0.552,6,0,0.0548,0.143,79.973,4,dance
0.594,10,1,0.033,0.135,92.871,4,dance
0.721,10,0,0.0338,0.0914,126.036,4,dance
0.686,9,1,0.287,0.0505,101.829,4,dance
0.733,7,1,0.197,0.131,111.076,4,dance
0.8,6,0,0.0491,0.0904,100.015,4,dance
0.671,6,1,0.0341,0.333,123.989,4,dance
0.374,11,0,0.0584,0.15,90.19,4,dance
0.664,1,1,0.0707,0.0926,130.041,4,dance
0.829,10,0,0.117,0.0705,74.979,4,dance
0.645,1,0,0.0554,0.139,124.962,4,dance
0.758,6,0,0.113,0.193,128.04,4,dance
0.843,10,0,0.22,0.286,137.932,4,dance
0.682,11,0,0.0381,0.148,117.003,4,dance
0.673,6,1,0.0496,0.1,122.023,4,dance
0.375,3,1,0.0437,0.178,178.721,3,jazz
0.626,7,0,0.0578,0.0839,92.921,3,jazz
0.643,10,1,0.0332,0.107,108.046,4,jazz
0.684,8,1,0.0555,0.107,63.621,4,jazz
0.736,0,1,0.145,0.315,149.901,4,jazz
0.759,9,1,0.251,0.197,149.097,4,jazz
0.432,1,1,0.0388,0.117,100.265,4,jazz
0.568,2,0,0.0505,0.108,138.049,4,jazz
0.316,5,0,0.0496,0.116,70.132,3,jazz
0.805,6,0,0.339,0.105,80.006,4,jazz
0.516,5,0,0.0338,0.0822,104.02,4,jazz
0.837,2,1,0.0618,0.106,124.025,4,jazz
0.579,0,1,0.211,0.326,145.054,4,jazz
0.483,6,1,0.0633,0.102,77.123,4,jazz
0.598,8,0,0.139,0.513,173.141,4,jazz
0.549,0,1,0.0414,0.468,151.886,4,jazz
0.676,9,1,0.0811,0.201,106.515,3,jazz
0.654,6,0,0.0843,0.11,124.011,4,jazz
0.609,5,0,0.0814,0.306,80.967,4,jazz
0.662,4,0,0.122,0.131,66.519,4,jazz
0.302,7,1,0.0363,0.171,73.536,4,jazz
0.642,4,0,0.0291,0.186,79.994,3,jazz
0.311,11,1,0.0292,0.119,85.999,4,jazz
0.303,7,1,0.0348,0.206,120.728,4,jazz
0.516,11,0,0.0337,0.118,111.585,4,jazz
0.31,7,1,0.0341,0.155,120.686,4,jazz
0.316,5,0,0.0355,0.106,59.622,4,jazz
0.317,7,1,0.0385,0.168,118.508,4,jazz
0.362,10,0,0.0328,0.108,79.63,4,jazz
0.644,5,1,0.208,0.0885,69.536,4,jazz
0.445,9,0,0.0688,0.0937,93.834,5,jazz
0.675,6,1,0.0853,0.108,75.993,5,jazz
0.451,11,0,0.0928,0.0792,157.47,4,jazz
0.749,3,1,0.152,0.11,133.539,4,jazz
0.415,5,1,0.0578,0.0985,177.535,3,jazz
0.732,4,1,0.0778,0.114,77.132,4,jazz
0.367,5,1,0.0443,0.106,179.593,4,jazz
0.723,0,0,0.219,0.103,71.336,4,jazz
0.79,6,0,0.0478,0.113,123.045,4,jazz
0.9,8,1,0.135,0.124,115.906,4,jazz
0.713,1,1,0.267,0.115,163.989,4,jazz
0.604,0,1,0.293,0.118,81.677,4,jazz
0.19,7,1,0.0303,0.176,94.34,4,jazz
0.805,5,1,0.0602,0.1,101.641,3,jazz
0.423,7,1,0.0326,0.111,81.501,4,jazz
0.659,5,1,0.107,0.0904,104.796,3,jazz
0.403,1,1,0.043,0.158,84.169,4,jazz
0.67,2,1,0.373,0.115,75.22,1,jazz
0.736,0,1,0.145,0.315,149.901,4,jazz
0.761,7,1,0.058,0.127,77.112,4,jazz
0.502,2,1,0.0634,0.0601,160.064,4,metal
0.355,7,1,0.356,0.262,159.922,4,metal
0.533,0,0,0.0601,0.283,94.969,4,metal
0.639,2,1,0.0353,0.194,88.05,4,metal
0.48,5,0,0.0664,0.52,110.05,4,metal
0.276,1,0,0.255,0.174,182.115,3,metal
0.519,11,1,0.0788,0.106,149.942,4,metal
0.591,1,1,0.11,0.128,162.089,4,metal
0.515,1,0,0.0806,0.348,124.069,4,metal
0.466,6,0,0.177,0.379,134.993,4,metal
0.472,2,1,0.0987,0.212,180.053,4,metal
0.528,2,1,0.0518,0.165,149.082,4,metal
0.448,5,0,0.11,0.0771,92.512,4,metal
0.338,9,0,0.292,0.363,158.042,4,metal
0.516,11,1,0.249,0.17,95.038,4,metal
0.209,1,1,0.356,0.307,199.865,4,metal
0.412,6,0,0.0997,0.119,164.072,4,metal
0.493,8,1,0.0411,0.124,110.012,4,metal
0.274,1,0,0.0593,0.123,105.132,4,metal
0.617,1,1,0.0269,0.11,112.096,4,metal
0.448,8,1,0.0593,0.375,174.073,4,metal
0.492,2,1,0.0957,0.122,129.988,4,metal
0.422,8,0,0.0534,0.143,102.743,4,metal
0.461,1,0,0.189,0.33,140.009,4,metal
0.376,2,1,0.174,0.313,176.021,4,metal
0.439,8,0,0.05,0.146,81.005,4,metal
0.615,8,1,0.0352,0.0793,128.986,3,metal
0.532,1,0,0.0319,0.073,95.01,4,metal
0.336,0,0,0.335,0.0984,199.964,4,metal
0.251,10,0,0.236,0.577,195.038,4,metal
0.435,7,1,0.141,0.384,148.016,4,metal
0.326,10,0,0.254,0.0571,200.005,4,metal
0.265,2,1,0.275,0.327,159.145,4,metal
0.52,1,1,0.184,0.0807,119.972,4,metal
0.407,7,1,0.193,0.516,191.741,4,metal
0.595,5,0,0.0564,0.103,149.989,4,metal
0.393,1,1,0.169,0.16,199.944,4,metal
0.576,9,0,0.0507,0.473,139.942,4,metal
0.359,11,0,0.147,0.114,163.976,4,metal
0.221,8,0,0.194,0.491,173.942,4,metal
0.33,6,1,0.0838,0.167,114.309,1,metal
0.477,1,0,0.0826,0.333,154.673,4,metal
0.473,10,0,0.253,0.276,123.866,4,metal
0.467,0,0,0.046,0.143,154.983,4,metal
0.493,4,1,0.0608,0.134,96.997,4,metal
0.308,4,0,0.0875,0.322,122.231,4,metal
0.409,1,0,0.0524,0.622,183.981,4,metal
0.606,2,1,0.0289,0.0609,90.046,4,metal
0.451,7,1,0.0857,0.318,116.231,4,metal
0.406,1,1,0.144,0.47,96.047,4,metal
0.824,5,0,0.0854,0.117,107.998,4,pop
0.645,11,1,0.0385,0.106,138.978,4,pop
0.563,9,1,0.154,0.0849,166.928,4,pop
0.596,4,1,0.0796,0.278,146.734,4,pop
0.664,1,1,0.0707,0.0926,130.041,4,pop
0.724,11,0,0.0646,0.0995,133.509,4,pop
0.695,4,1,0.0493,0.367,121.932,4,pop
0.607,9,1,0.0553,0.0754,133.388,4,pop
0.737,1,0,0.22,0.0486,87.981,4,pop
0.515,11,0,0.0398,0.055,166.728,4,pop
0.788,2,1,0.0856,0.0424,141.02,4,pop
0.758,2,1,0.0314,0.359,132.706,4,pop
0.736,3,0,0.0615,0.0501,149.995,4,pop
0.342,4,1,0.0672,0.206,157.509,3,pop
0.38,3,1,0.0338,0.12,100.607,4,pop
0.328,11,0,0.0618,0.153,149.153,4,pop
0.601,2,1,0.0478,0.415,153.96,4,pop
0.606,9,0,0.0509,0.268,123.985,3,pop
0.535,7,0,0.155,0.11,106.703,5,pop
0.647,2,0,0.0471,0.0738,150.002,4,pop
0.807,11,0,0.0347,0.366,126.011,4,pop
0.596,0,1,0.0362,0.453,128.009,4,pop
0.604,5,1,0.0282,0.133,141.981,4,pop
0.551,1,1,0.0397,0.583,126.001,4,pop
0.332,0,1,0.0348,0.128,81.055,3,pop
0.744,5,1,0.08,0.35,80.034,4,pop
0.828,8,1,0.0565,0.0845,128.986,4,pop
0.497,5,0,0.0463,0.345,129.495,3,pop
0.442,2,1,0.112,0.37,180.917,4,pop
0.447,7,0,0.0424,0.29,127.944,4,pop
0.561,10,1,0.0578,0.106,143.875,4,pop
0.538,4,1,0.0318,0.237,150.553,4,pop
0.578,1,1,0.286,0.119,136.006,4,pop
0.543,11,0,0.0478,0.337,123.933,4,pop
0.855,3,1,0.208,0.347,124.097,4,pop
0.408,7,1,0.0522,0.0515,172.084,4,pop
0.639,4,0,0.0794,0.0865,169.888,4,pop
0.474,5,1,0.0513,0.0743,156.738,3,pop
0.754,7,0,0.0435,0.0901,117.953,4,pop
0.643,2,1,0.0618,0.299,130.643,4,pop
0.803,11,0,0.141,0.323,136.008,4,pop
0.5,2,1,0.0478,0.0623,140.564,4,pop
0.631,0,1,0.0303,0.088,93.023,4,pop
0.607,1,1,0.0382,0.279,127.993,4,pop
0.65,0,1,0.0325,0.0936,118.091,4,pop
0.606,2,0,0.0346,0.182,128.016,4,pop
0.534,1,1,0.046,0.0264,88.098,4,pop
0.526,0,1,0.0685,0.161,124.036,4,pop
0.424,11,1,0.0553,0.0837,128.983,5,pop
0.52,9,0,0.0324,0.283,128.013,4,pop
0.728,11,0,0.266,0.434,77.011,4,rock
0.645,11,1,0.0385,0.106,138.978,4,rock
0.649,1,1,0.0574,0.317,80.018,4,rock
0.596,4,1,0.0796,0.278,146.734,4,rock
0.713,10,1,0.027,0.154,99.048,4,rock
0.724,11,0,0.0646,0.0995,133.509,4,rock
0.722,7,1,0.256,0.419,77.029,4,rock
0.515,11,0,0.0398,0.055,166.728,4,rock
0.739,4,1,0.0394,0.37,110.028,4,rock
0.607,9,1,0.0553,0.0754,133.388,4,rock
0.612,5,1,0.0459,0.0997,119.991,4,rock
0.342,4,1,0.0672,0.206,157.509,3,rock
0.74,1,0,0.0506,0.0558,139.917,4,rock
0.328,11,0,0.0618,0.153,149.153,4,rock
0.728,11,0,0.266,0.434,77.011,4,rock
0.462,1,0,0.0428,0.0745,89.996,4,rock
0.628,0,1,0.046,0.113,101.992,4,rock
0.647,2,0,0.0471,0.0738,150.002,4,rock
0.79,4,1,0.127,0.155,126.877,4,rock
0.538,4,1,0.0318,0.237,150.553,4,rock
0.75,1,1,0.0387,0.178,132.507,4,rock
0.408,7,1,0.0522,0.0515,172.084,4,rock
0.697,5,1,0.034,0.28,140.069,4,rock
0.474,5,1,0.0513,0.0743,156.738,3,rock
0.464,4,1,0.0354,0.0989,155.973,4,rock
0.643,2,1,0.0618,0.299,130.643,4,rock
0.472,0,0,0.0567,0.11,140.073,4,rock
0.5,2,1,0.0478,0.0623,140.564,4,rock
0.635,4,1,0.0293,0.346,104.027,4,rock
0.423,5,0,0.0605,0.322,179.979,4,rock
0.826,7,1,0.0315,0.074,123.932,4,rock
0.43,4,1,0.0291,0.596,101.089,4,rock
0.492,10,1,0.0334,0.12,161.989,4,rock
0.346,8,0,0.0457,0.987,139.166,4,rock
0.576,0,1,0.034,0.323,121.005,4,rock
0.558,7,1,0.0417,0.309,119.089,4,rock
0.664,1,0,0.127,0.0798,154.924,4,rock
0.396,0,1,0.0415,0.51,93.226,4,rock
0.359,5,1,0.0309,0.285,174.079,4,rock
0.509,0,1,0.151,0.322,140.626,1,rock
0.512,7,1,0.0309,0.113,156.077,4,rock
0.451,6,1,0.0379,0.0712,118.086,5,rock
0.701,2,1,0.0483,0.0987,140.015,4,rock
0.427,6,1,0.0569,0.0953,192.01,4,rock
0.82,9,0,0.122,0.0684,127.883,4,rock
0.367,6,1,0.067,0.385,159.985,4,rock
0.374,5,1,0.0363,0.107,133.85,3,rock
0.684,11,0,0.0409,0.165,117.971,4,rock
0.338,3,1,0.0458,0.147,139.061,4,rock
0.436,9,1,0.0369,0.103,106.982,4,rock
0.669,7,1,0.112,0.115,125.993,4,techno
0.812,8,1,0.0356,0.365,125.976,4,techno
0.838,6,1,0.0484,0.131,126.047,4,techno
0.689,7,1,0.0421,0.179,128.013,4,techno
0.874,1,0,0.0315,0.164,126.027,4,techno
0.673,1,1,0.0349,0.0865,119.991,4,techno
0.638,8,0,0.0437,0.112,116.012,4,techno
0.804,9,0,0.0556,0.0648,125.0,4,techno
0.818,7,1,0.0558,0.124,125.002,4,techno
0.551,1,1,0.0665,0.118,160.016,4,techno
0.646,9,0,0.033,0.105,119.985,4,techno
0.658,10,0,0.182,0.11,138.212,4,techno
0.669,8,0,0.0376,0.0677,124.994,4,techno
0.75,4,0,0.262,0.329,150.051,4,techno
0.493,8,1,0.102,0.0535,154.984,4,techno
0.679,2,1,0.04,0.18,120.007,4,techno
0.711,7,0,0.0464,0.0838,125.013,4,techno
0.795,2,1,0.0525,0.321,126.004,4,techno
0.555,4,0,0.0381,0.0821,126.0,4,techno
0.619,9,0,0.0324,0.134,146.338,4,techno
0.685,8,1,0.0452,0.0905,125.004,4,techno
0.723,11,0,0.0634,0.0764,133.984,5,techno
0.657,11,0,0.0319,0.0907,126.01,4,techno
0.667,11,1,0.0364,0.093,125.997,4,techno
0.437,10,0,0.0578,0.378,129.996,4,techno
0.673,4,1,0.0309,0.12,143.891,4,techno
0.705,1,0,0.0406,0.103,128.001,4,techno
0.733,8,1,0.0627,0.0803,124.992,4,techno
0.583,3,0,0.197,0.276,149.961,4,techno
0.741,7,0,0.0501,0.0886,109.016,4,techno
0.749,8,1,0.086,0.0974,120.015,4,techno
0.756,9,0,0.0428,0.0934,119.989,4,techno
0.761,11,0,0.106,0.0821,128.005,4,techno
0.861,6,0,0.0755,0.0534,122.008,4,techno
0.682,10,0,0.0733,0.14,124.188,4,techno
0.745,7,1,0.0728,0.11,131.023,4,techno
0.741,0,1,0.042,0.0883,132.011,4,techno
0.742,1,0,0.0265,0.137,128.001,4,techno
0.74,11,0,0.118,0.152,145.01,1,techno
0.8,2,1,0.0562,0.0763,127.015,4,techno
0.686,0,0,0.0438,0.122,125.004,4,techno
0.675,2,1,0.0459,0.107,80.738,4,techno
0.557,9,0,0.0501,0.151,122.998,4,techno
0.662,4,0,0.0469,0.0772,124.994,4,techno
0.778,11,1,0.0635,0.096,130.996,4,techno
0.861,6,0,0.0755,0.0534,122.008,4,techno
0.724,2,1,0.0541,0.0968,124.013,4,techno
0.696,0,1,0.0421,0.094,126.015,4,techno
0.661,5,0,0.128,0.22,141.911,4,techno
0.651,10,0,0.0385,0.612,103.025,4,techno
0.566,4,1,0.0699,0.362,178.828,4,acoustic
0.678,11,1,0.0602,0.104,76.935,4,acoustic
0.566,4,1,0.0699,0.362,178.828,4,acoustic
0.335,4,1,0.0381,0.11,73.7,3,acoustic
0.643,1,0,0.0407,0.0707,82.0,4,acoustic
0.483,4,1,0.0429,0.115,133.406,3,acoustic
0.722,11,0,0.0499,0.245,124.956,4,acoustic
0.698,11,1,0.0442,0.113,150.999,4,acoustic
0.643,1,0,0.0407,0.0707,82.0,4,acoustic
0.698,11,1,0.0442,0.113,150.999,4,acoustic
0.58,7,1,0.0306,0.111,97.97,4,acoustic
0.647,0,1,0.0343,0.127,143.067,4,acoustic
0.621,9,1,0.0581,0.272,91.06,4,acoustic
0.678,11,1,0.0602,0.104,76.935,4,acoustic
0.566,1,1,0.0313,0.0657,124.848,4,acoustic
0.626,11,1,0.261,0.282,75.123,4,acoustic
0.655,1,1,0.045,0.0953,91.494,4,acoustic
0.443,3,1,0.0364,0.0836,79.142,3,acoustic
0.669,1,0,0.0347,0.0442,107.957,4,acoustic
0.429,8,1,0.051,0.109,77.707,4,acoustic
0.545,10,1,0.0279,0.116,78.51,4,acoustic
0.68,9,0,0.0456,0.118,111.026,4,acoustic
0.676,5,0,0.0294,0.345,105.999,4,acoustic
0.565,8,1,0.0388,0.122,138.03,4,acoustic
0.714,8,0,0.0583,0.357,146.04,4,acoustic
0.563,2,1,0.0358,0.28,140.045,4,acoustic
0.606,2,1,0.0319,0.111,72.991,4,acoustic
0.561,8,1,0.0353,0.107,89.768,4,acoustic
0.339,5,1,0.0313,0.291,83.132,4,acoustic
0.663,9,1,0.0418,0.216,95.984,4,acoustic
0.531,9,0,0.0293,0.0913,80.021,4,acoustic
0.578,7,1,0.026,0.117,107.028,4,acoustic
0.341,2,1,0.0676,0.924,85.625,1,acoustic
0.524,0,1,0.0304,0.119,139.703,4,acoustic
0.493,9,1,0.0249,0.159,83.028,4,acoustic
0.574,11,1,0.139,0.111,85.585,4,acoustic
0.589,4,0,0.0296,0.0897,94.968,4,acoustic
0.39,11,1,0.0309,0.0824,150.089,3,acoustic
0.475,7,1,0.0458,0.388,126.828,3,acoustic
