danceability,key,mode,speechiness,liveness,tempo,time_signature
0.417,5,1,0.0328,0.217,119.903,4
0.516,7,1,0.0332,0.122,77.878,4
0.594,10,1,0.033,0.135,92.871,4
0.418,5,0,0.038,0.0987,92.677,4
0.458,2,0,0.0796,0.0995,68.526,3
0.426,1,1,0.296,0.188,193.437,4
0.265,4,0,0.033,0.11,186.004,3
0.372,7,1,0.0357,0.158,137.995,4
0.537,3,1,0.0444,0.0947,127.973,4
0.754,5,0,0.038,0.0414,129.859,4
0.591,1,1,0.137,0.686,213.038,3
0.517,5,1,0.0272,0.0903,138.51,4
0.531,3,1,0.0338,0.105,76.125,4
0.602,9,1,0.0364,0.137,112.987,4
0.534,9,1,0.0335,0.113,87.401,4
0.52,9,1,0.0277,0.0852,140.074,4
0.791,11,1,0.246,0.803,96.96,4
0.847,7,1,0.133,0.0822,97.014,4
0.805,6,0,0.13,0.0937,126.378,4
0.689,10,0,0.0382,0.278,122.07,4
0.544,10,1,0.0517,0.266,93.925,4
0.687,0,1,0.0689,0.134,115.0,4
0.432,8,1,0.0285,0.258,190.028,3
0.727,2,0,0.14,0.198,168.189,4
0.273,4,0,0.63,0.94,91.231,4
0.383,9,1,0.0304,0.311,148.018,4
0.83,0,0,0.069,0.283,128.042,4
0.28,7,1,0.0513,0.37,167.134,4
0.514,5,1,0.0381,0.0878,143.888,4
0.696,7,0,0.032,0.0879,91.244,4
0.609,7,1,0.0332,0.486,117.978,4
0.703,11,1,0.0417,0.0973,150.96,4
0.393,5,0,0.0471,0.12,180.075,3
0.527,7,1,0.0327,0.102,148.134,4
0.596,7,0,0.463,0.124,120.274,4
0.264,6,0,0.0685,0.0848,168.873,4
0.649,10,0,0.056,0.102,90.009,4
0.608,9,1,0.0312,0.0308,127.304,4
0.101,10,0,0.0437,0.0974,75.662,3
0.407,5,1,0.041,0.0798,104.957,4
0.471,0,1,0.0389,0.145,100.089,4
0.583,5,0,0.0382,0.14,114.06,4
0.328,11,0,0.0618,0.153,149.153,4
0.651,6,0,0.0519,0.0756,127.991,4
0.713,9,1,0.0375,0.344,109.922,4
0.386,10,1,0.0261,0.088,147.207,4
0.608,6,0,0.0432,0.156,92.943,4
0.303,7,1,0.0348,0.206,120.728,4
0.96,2,1,0.084,0.111,115.99,4
0.62,7,1,0.0334,0.371,125.727,4
0.59,0,1,0.0439,0.0868,111.353,4
0.707,9,0,0.163,0.112,108.657,4
0.702,6,0,0.0248,0.104,99.988,4
0.719,10,1,0.0361,0.134,120.011,4
0.914,8,0,0.241,0.107,94.066,4
0.369,4,1,0.0782,0.0866,114.869,4
0.557,0,0,0.0963,0.274,150.005,4
0.748,1,1,0.0334,0.0863,120.076,4
0.191,0,0,0.221,0.369,158.33,4
0.634,6,1,0.052,0.132,94.988,4
0.715,9,1,0.0576,0.233,106.001,4
0.643,4,1,0.0462,0.107,95.987,4
0.839,1,1,0.0329,0.331,122.973,4
0.688,7,1,0.0365,0.0816,75.184,4
0.697,5,1,0.034,0.28,140.069,4
0.572,2,0,0.0464,0.735,128.037,4
0.306,0,1,0.0376,0.101,154.15,4
0.508,9,1,0.0284,0.241,72.903,4
0.77,0,1,0.199,0.17,81.003,4
0.655,7,1,0.028,0.113,112.974,4
0.394,11,1,0.301,0.0557,200.273,4
0.502,7,1,0.0649,0.287,138.811,4
0.691,11,0,0.11,0.118,135.034,4
0.638,7,1,0.0484,0.0862,133.966,4
0.638,2,1,0.0347,0.107,76.078,4
0.626,7,0,0.0578,0.0839,92.921,3
0.766,9,0,0.0339,0.115,126.007,4
0.366,10,1,0.0342,0.0491,119.388,3
0.167,5,1,0.0445,0.116,98.872,3
0.472,7,1,0.0294,0.092,110.057,3
0.347,9,1,0.127,0.101,191.933,4
0.223,2,0,0.0363,0.287,159.619,4
0.338,6,1,0.0434,0.0999,78.709,3
0.61,9,1,0.0279,0.0884,85.031,4
0.469,6,1,0.0326,0.123,85.984,4
0.337,0,1,0.0332,0.12,107.031,4
0.543,1,1,0.0311,0.329,124.053,3
0.643,0,1,0.0827,0.0885,62.386,4
0.549,7,1,0.0444,0.318,102.051,4
0.161,4,1,0.172,0.875,180.389,4
0.327,4,1,0.0336,0.104,161.074,4
0.443,4,1,0.0269,0.103,98.168,3
0.41,0,1,0.0379,0.123,150.133,4
0.655,2,1,0.274,0.106,182.105,4
0.656,4,0,0.0708,0.144,130.936,4
0.635,0,1,0.0446,0.425,109.977,4
0.681,11,0,0.0865,0.219,174.062,3
0.458,0,1,0.0634,0.352,138.015,4
0.88,0,1,0.043,0.0813,124.997,4
0.423,2,1,0.0394,0.0911,118.324,4
0.653,7,0,0.0351,0.113,111.737,4
0.611,6,0,0.0274,0.11,88.969,4
0.432,0,1,0.0274,0.0739,140.262,4
0.534,1,1,0.0449,0.0497,164.989,4
0.526,4,0,0.0643,0.325,117.105,4
0.592,7,1,0.0264,0.0825,132.002,4
0.68,6,0,0.036,0.111,108.287,4
0.605,11,0,0.197,0.235,125.802,4
0.163,10,1,0.0506,0.107,88.794,3
0.597,2,1,0.0272,0.112,112.716,4
0.178,7,1,0.046,0.116,47.37,4
0.55,9,1,0.0595,0.18,112.846,4
0.642,0,1,0.0306,0.338,89.88,4
0.462,0,1,0.107,0.776,127.82,4
0.46,11,1,0.0332,0.708,109.67,4
0.501,4,1,0.0355,0.116,154.798,4
0.674,0,1,0.0376,0.145,90.01,4
0.536,6,0,0.0891,0.092,86.036,4
0.598,8,0,0.139,0.513,173.141,4
0.67,0,1,0.031,0.0858,129.984,4
0.331,7,1,0.0775,0.254,139.965,4
0.769,5,0,0.051,0.114,123.989,4
0.543,11,1,0.0608,0.0872,168.056,4
0.534,7,1,0.0303,0.0934,97.009,4
0.5,2,1,0.0478,0.0623,140.564,4
0.56,8,0,0.0395,0.12,82.516,4
0.645,6,1,0.0296,0.132,119.987,4
0.828,8,1,0.0447,0.0725,132.004,4
0.588,0,1,0.0666,0.326,129.947,4
0.816,1,1,0.264,0.305,126.165,4
0.386,5,0,0.185,0.0928,148.008,4
0.581,2,0,0.177,0.281,156.05,4
0.204,2,1,0.0462,0.111,114.214,5
0.362,3,1,0.0973,0.15,199.811,4
0.674,0,1,0.0376,0.145,90.01,4
0.424,8,1,0.0431,0.135,79.799,4
0.587,11,1,0.0327,0.123,127.936,4
0.579,2,1,0.0627,0.125,93.992,4
0.749,11,1,0.0842,0.338,90.035,4
0.504,9,1,0.074,0.106,117.568,4
0.557,2,1,0.0385,0.0623,128.004,4
0.355,9,1,0.0473,0.35,169.979,4
0.902,6,0,0.347,0.0749,90.059,4
0.462,11,0,0.0251,0.132,79.857,3
0.555,8,1,0.0367,0.405,132.085,4
0.524,5,1,0.037,0.0708,119.954,4
0.153,9,0,0.0531,0.105,71.888,3
0.537,9,1,0.0296,0.135,148.096,4
0.798,11,0,0.0735,0.324,130.002,4
0.672,11,1,0.0459,0.184,120.005,4
0.546,2,1,0.0409,0.0868,147.8,3
0.453,8,0,0.0297,0.171,82.818,4
0.556,8,1,0.0311,0.247,94.635,4
0.859,10,0,0.257,0.319,92.047,4
0.555,9,1,0.0439,0.0968,151.886,4
0.582,9,1,0.0353,0.0931,94.288,4
0.419,0,1,0.0699,0.0611,111.16,4
0.554,4,0,0.04,0.107,136.003,4
0.431,11,1,0.031,0.112,94.182,4
0.505,0,1,0.0466,0.0849,115.358,4
0.826,1,0,0.0737,0.0831,107.494,4
0.471,9,1,0.0375,0.96,75.209,4
0.546,6,0,0.038,0.11,75.016,4
0.434,6,1,0.0468,0.321,150.046,4
0.611,7,1,0.0509,0.0897,119.943,4
0.353,2,1,0.233,0.314,164.042,4
0.754,5,1,0.0357,0.0674,105.012,3
0.414,7,1,0.0355,0.0761,171.981,4
0.448,7,0,0.0421,0.219,75.991,4
0.753,2,1,0.0652,0.234,113.029,4
0.533,11,0,0.0549,0.275,106.991,4
0.194,11,1,0.048,0.221,91.74,3
0.665,5,0,0.0315,0.474,131.986,4
0.541,2,1,0.0298,0.178,98.986,4
0.592,9,1,0.0465,0.336,114.038,4
0.613,7,1,0.299,0.328,130.937,3
0.662,0,1,0.0334,0.114,131.0,4
0.468,11,0,0.0765,0.367,104.939,4
0.74,0,1,0.0427,0.123,100.011,4
0.742,7,1,0.117,0.206,102.04,4
0.536,7,1,0.0671,0.366,130.777,4
0.521,7,1,0.0357,0.315,125.228,4
0.429,6,1,0.0489,0.0962,116.163,4
0.537,1,0,0.0285,0.0918,130.052,4
0.595,5,0,0.0401,0.174,93.94,4
0.474,11,1,0.0289,0.133,86.131,4
0.69,0,1,0.0521,0.218,139.349,4
0.339,7,0,0.0309,0.104,83.847,4
0.609,7,1,0.044,0.0993,136.99,4
0.472,3,0,0.0383,0.284,149.97,1
0.481,10,0,0.0564,0.107,94.948,4
0.356,1,1,0.0808,0.0953,148.017,4
0.406,0,0,0.103,0.0726,93.274,4
0.382,7,1,0.104,0.417,93.345,4
0.466,11,1,0.0447,0.103,130.02,4
0.365,9,0,0.0681,0.0942,94.174,4
0.455,11,0,0.0391,0.226,163.118,4
0.0783,1,0,0.0489,0.11,71.984,3
0.62,10,1,0.03,0.235,125.93,4
0.508,2,1,0.033,0.382,88.28,4
0.548,4,0,0.0519,0.199,93.96,4
0.544,9,1,0.0991,0.415,159.738,3
0.663,7,0,0.109,0.082,119.963,4
0.644,7,1,0.0803,0.158,169.799,4
0.753,7,1,0.0299,0.115,128.012,4
0.545,8,0,0.284,0.503,142.026,4
0.437,0,1,0.0788,0.103,96.121,4
0.676,4,1,0.03,0.0959,85.015,4
0.443,7,0,0.0448,0.373,118.104,4
0.522,6,1,0.0444,0.126,105.36,4
0.438,8,0,0.0388,0.146,186.267,4
0.288,0,0,0.0343,0.114,106.379,4
0.566,8,0,0.0742,0.241,170.066,4
0.467,9,0,0.072,0.324,138.935,4
0.497,9,1,0.0306,0.103,172.126,4
0.707,0,0,0.0563,0.138,122.863,4
0.424,4,1,0.0291,0.117,75.271,4
0.661,8,1,0.0379,0.0599,123.994,4
0.256,7,1,0.0927,0.945,91.688,4
0.414,8,1,0.0337,0.131,181.124,4
0.865,4,1,0.0677,0.107,101.985,4
0.486,0,1,0.0852,0.53,195.154,4
0.887,10,0,0.0587,0.088,94.989,4
0.394,4,1,0.114,0.125,93.358,4
0.387,7,1,0.0259,0.0695,111.032,4
0.16,0,1,0.0369,0.0841,107.917,4
0.577,4,0,0.0284,0.0989,105.013,4
0.516,11,1,0.249,0.17,95.038,4
0.417,5,1,0.0328,0.217,119.903,4
0.629,2,0,0.0465,0.0893,119.977,4
0.546,1,0,0.0375,0.118,125.988,4
0.778,10,0,0.0707,0.405,100.024,4
0.642,5,1,0.032,0.435,129.863,4
0.644,11,1,0.0295,0.0964,135.015,4
0.301,1,1,0.0433,0.0833,152.017,4
0.17,0,1,0.0453,0.107,93.363,4
0.596,9,1,0.151,0.325,85.979,4
0.359,11,0,0.0342,0.11,79.829,4
0.557,11,0,0.0386,0.7,89.117,4
0.479,5,1,0.047,0.11,136.437,4
0.427,9,1,0.0288,0.241,151.937,4
0.319,5,0,0.0565,0.0684,69.306,4
0.54,9,1,0.0418,0.35,144.011,4
0.694,0,1,0.071,0.0803,84.975,4
0.733,6,0,0.0366,0.468,96.085,4
0.483,4,1,0.0429,0.115,133.406,3
0.316,5,1,0.117,0.205,89.643,1
0.421,2,1,0.0636,0.326,93.235,4
0.387,1,1,0.0477,0.0906,97.176,4
0.0859,10,0,0.0425,0.182,85.288,3
0.688,5,0,0.0754,0.112,167.153,4
0.711,10,1,0.0351,0.324,134.21,4
0.509,8,1,0.072,0.0749,128.0,4
0.664,9,1,0.0448,0.0522,129.022,4
0.802,11,0,0.196,0.0927,152.571,4
0.526,7,0,0.0828,0.368,142.014,4
0.593,0,1,0.0701,0.0491,100.035,4
0.373,2,1,0.0996,0.271,168.131,4
0.797,10,0,0.0468,0.0619,122.977,4
0.671,8,1,0.0394,0.883,140.024,4
0.713,6,1,0.159,0.364,129.988,4
0.449,9,0,0.0398,0.325,97.011,4
0.332,7,1,0.044,0.212,88.804,4
0.81,0,1,0.058,0.0866,123.394,4
0.754,10,0,0.0429,0.0619,95.998,4
0.569,7,1,0.0291,0.0848,144.042,4
0.421,6,0,0.302,0.111,196.921,4
0.776,11,0,0.0625,0.0645,131.008,4
0.512,9,0,0.0685,0.136,124.94,4
0.595,10,1,0.0253,0.176,90.177,4
0.649,11,1,0.0266,0.125,111.99,4
0.402,9,0,0.309,0.144,134.85,4
0.503,2,1,0.0799,0.178,126.023,4
0.494,9,0,0.0351,0.0469,140.832,4
0.67,5,1,0.0289,0.109,77.82,4
0.453,2,0,0.0382,0.0627,137.011,4
0.32,6,1,0.0345,0.138,73.196,5
0.747,7,0,0.0989,0.179,96.636,4
0.453,5,0,0.045,0.0463,156.654,4
0.393,1,1,0.169,0.16,199.944,4
0.401,1,1,0.0364,0.118,116.744,4
0.509,1,0,0.0488,0.348,140.055,3
0.397,7,0,0.0456,0.27,93.148,4
0.743,8,0,0.0953,0.0685,92.909,4
0.0745,3,1,0.0434,0.071,213.087,3
0.569,0,1,0.0292,0.0877,101.699,4
0.268,2,0,0.0496,0.134,66.633,3
0.676,1,0,0.0389,0.417,102.569,4
0.635,4,0,0.0303,0.234,85.036,4
0.758,11,1,0.0475,0.308,102.018,4
0.693,0,1,0.0395,0.118,136.071,4
0.71,4,0,0.0582,0.16,94.998,4
0.234,4,0,0.08,0.344,199.846,4
0.675,2,1,0.0354,0.123,112.53,4
0.151,3,1,0.0294,0.142,86.679,4
0.302,4,0,0.0388,0.124,110.259,4
0.825,5,0,0.0403,0.114,122.021,4
0.159,2,1,0.0387,0.116,73.894,4
0.358,2,0,0.0874,0.356,91.938,4
0.153,7,0,0.0432,0.114,85.367,4
0.294,10,0,0.0633,0.241,111.664,4
0.556,0,1,0.0293,0.152,79.002,4
0.511,2,0,0.0473,0.221,79.963,4
0.223,10,0,0.043,0.14,122.178,4
0.579,2,1,0.145,0.789,165.972,4
0.587,11,0,0.0652,0.104,81.832,4
0.417,2,1,0.0393,0.236,94.522,4
0.278,5,0,0.0372,0.309,121.803,3
0.635,10,1,0.355,0.1,83.305,4
0.47,9,0,0.0543,0.117,126.03,4
0.428,4,1,0.0581,0.275,99.967,4
0.805,6,0,0.339,0.105,80.006,4
0.574,5,0,0.0503,0.0946,76.899,4
0.807,7,1,0.0423,0.0883,125.979,4
0.262,2,1,0.289,0.127,174.993,4
0.628,0,1,0.0631,0.429,130.008,4
0.482,4,1,0.0513,0.369,138.001,4
0.638,6,1,0.0391,0.203,82.01,4
0.523,7,0,0.0327,0.0728,78.077,4
0.406,2,1,0.061,0.299,74.835,4
0.505,7,1,0.058,0.082,85.902,4
0.534,8,1,0.333,0.108,123.834,4
0.641,9,1,0.0292,0.419,129.98,4
0.733,5,0,0.0292,0.0956,127.975,4
0.722,1,0,0.0415,0.0694,79.981,4
0.469,7,1,0.0391,0.282,107.45,4
0.521,4,1,0.0382,0.175,96.51,4
0.486,2,1,0.0271,0.109,77.987,4
0.852,5,0,0.123,0.536,121.002,4
0.733,5,0,0.0292,0.0956,127.975,4
0.623,4,1,0.028,0.295,137.071,4
0.517,1,1,0.0735,0.113,172.977,4
0.492,1,1,0.0302,0.111,126.434,4
0.514,9,1,0.0362,0.729,105.976,4
0.527,4,1,0.0399,0.654,137.721,4
0.564,11,0,0.0461,0.109,91.972,4
0.702,6,0,0.0601,0.0674,102.977,4
0.759,3,1,0.0262,0.0751,99.252,4
0.295,11,0,0.0381,0.698,132.638,3
0.195,0,1,0.0355,0.0786,42.313,4
0.232,7,1,0.0395,0.0784,168.106,5
0.632,10,1,0.0348,0.347,119.397,4
0.536,10,1,0.0399,0.118,139.988,4
0.534,11,1,0.0402,0.192,130.639,4
0.348,0,1,0.0662,0.281,148.043,4
0.434,9,1,0.0509,0.273,113.326,5
0.272,1,0,0.0475,0.0763,72.059,4
0.397,5,1,0.0435,0.101,81.05,4
0.628,6,0,0.103,0.0949,89.971,4
0.414,8,1,0.0337,0.131,181.124,4
0.322,5,0,0.053,0.291,137.431,4
0.507,6,1,0.176,0.346,143.075,4
0.59,4,1,0.0396,0.53,146.028,4
0.577,5,0,0.0279,0.183,130.97,4
0.225,3,1,0.0609,0.096,98.763,5
0.663,9,1,0.0418,0.216,95.984,4
0.395,5,1,0.028,0.332,185.647,4
0.358,0,1,0.0363,0.122,129.482,4
0.824,1,1,0.0613,0.325,97.972,4
0.625,5,0,0.0541,0.0923,121.929,4
0.559,8,1,0.0412,0.132,84.095,4
0.473,10,1,0.0371,0.28,117.441,4
0.755,6,0,0.107,0.0646,119.7,4
0.442,4,1,0.0764,0.282,128.235,4
0.452,1,0,0.161,0.606,164.032,4
0.634,6,1,0.052,0.132,94.988,4
0.429,11,1,0.0281,0.234,173.372,4
0.586,1,1,0.0294,0.0884,144.001,4
0.666,7,1,0.0705,0.0711,95.658,4
0.457,10,1,0.0354,0.0536,148.0,4
0.451,0,1,0.0449,0.172,118.219,4
0.82,5,0,0.0549,0.35,130.992,4
0.31,7,1,0.0341,0.155,120.686,4
0.558,8,1,0.0458,0.0969,157.811,4
0.247,2,0,0.0545,0.411,138.686,4
0.533,8,1,0.0368,0.251,139.371,4
0.512,9,1,0.0409,0.0862,81.08,4
0.0935,2,0,0.0346,0.186,86.949,4
0.559,9,1,0.0297,0.101,116.123,3
0.228,0,1,0.0314,0.162,115.562,4
0.646,10,0,0.0838,0.0691,129.011,4
0.738,11,0,0.0731,0.388,122.003,4
0.518,7,1,0.0573,0.726,102.778,4
0.553,5,1,0.0348,0.107,173.972,4
0.567,9,1,0.172,0.233,150.027,4
0.576,2,1,0.03,0.12,137.812,4
0.661,7,1,0.0373,0.256,120.617,4
0.857,11,1,0.0765,0.0584,93.989,4
0.553,7,1,0.0318,0.0385,127.947,4
0.116,7,1,0.0446,0.152,94.137,4
0.493,3,1,0.0446,0.57,114.786,4
0.432,2,0,0.0657,0.115,68.039,4
0.452,6,1,0.31,0.189,92.791,4
0.172,1,1,0.0424,0.0735,144.414,3
0.481,4,1,0.0717,0.204,95.023,3
0.789,8,1,0.0383,0.0446,126.998,4
0.64,10,1,0.0379,0.101,122.035,4
0.501,1,1,0.0319,0.105,109.891,4
0.57,10,1,0.0325,0.144,153.77,4
0.16,9,0,0.0517,0.113,88.549,4
0.803,8,0,0.047,0.084,122.001,4
0.484,6,0,0.0955,0.199,138.15,4
0.622,9,1,0.0263,0.313,102.0,4
0.253,3,1,0.0344,0.109,65.125,3
0.299,7,0,0.0525,0.177,132.755,4
0.499,7,1,0.0404,0.255,123.014,1
0.672,3,1,0.0506,0.144,139.827,4
0.605,6,0,0.0508,0.0771,120.794,4
0.567,6,1,0.0364,0.124,127.983,4
0.61,5,1,0.0301,0.156,130.965,3
0.652,3,0,0.0409,0.667,126.023,4
0.89,2,1,0.0716,0.111,126.032,4
0.649,5,1,0.0451,0.834,119.98,4
0.38,9,1,0.0268,0.147,180.039,4
0.403,8,1,0.0348,0.109,186.102,4
0.746,9,1,0.0583,0.296,121.921,4
0.771,11,0,0.224,0.682,119.952,4
0.585,10,1,0.028,0.114,140.666,4
0.494,1,1,0.126,0.139,177.751,4
0.62,5,1,0.0389,0.118,75.482,4
0.603,7,1,0.045,0.539,124.099,4
0.696,11,0,0.0613,0.0658,84.006,4
0.643,4,1,0.0462,0.107,95.987,4
0.578,1,1,0.0596,0.112,92.542,4
0.456,10,0,0.114,0.111,200.179,4
0.522,4,0,0.0372,0.299,92.889,4
0.39,11,0,0.0563,0.156,90.021,4
0.505,5,0,0.0615,0.345,156.091,4
0.284,9,0,0.0873,0.694,159.993,4
0.613,3,1,0.0306,0.137,142.055,4
0.85,0,1,0.0908,0.0228,115.017,4
0.735,9,0,0.0806,0.101,90.004,4
0.631,6,1,0.867,0.902,64.713,3
0.42,11,0,0.0357,0.12,143.831,4
0.241,8,1,0.0353,0.284,179.885,4
0.0685,1,0,0.0408,0.1,74.996,1
0.39,1,0,0.051,0.141,181.979,3
0.7,5,0,0.0716,0.11,91.959,4
0.579,0,1,0.0411,0.18,95.594,4
0.457,7,1,0.203,0.429,154.963,4
0.597,5,1,0.0385,0.107,125.971,4
0.323,0,1,0.0428,0.103,84.692,4
0.511,0,1,0.0753,0.0574,119.974,4
0.563,7,1,0.0262,0.0863,108.008,4
0.801,11,1,0.0378,0.0897,129.971,4
0.355,0,1,0.0334,0.194,102.967,4
0.675,1,0,0.0622,0.155,80.958,4
0.49,4,1,0.0345,0.122,133.808,3
0.724,11,1,0.0622,0.0889,139.0,4
0.523,6,0,0.0359,0.46,144.021,4
0.629,6,1,0.0262,0.139,114.243,4
0.513,2,1,0.0336,0.0715,151.986,4
0.43,9,1,0.0304,0.386,101.169,4
0.447,5,1,0.038,0.28,73.139,3
0.523,6,0,0.0663,0.0757,112.013,4
0.123,8,1,0.0288,0.14,82.062,3
0.744,7,0,0.112,0.288,96.33,4
0.395,5,1,0.0395,0.0813,97.138,4
0.814,7,1,0.113,0.115,103.028,4
0.523,11,1,0.0517,0.105,66.46,4
0.283,4,1,0.0354,0.113,116.704,4
0.477,1,0,0.0826,0.333,154.673,4
0.541,7,1,0.0435,0.193,98.122,4
0.748,0,0,0.0341,0.32,104.001,4
0.529,0,0,0.0448,0.287,109.005,3
0.385,2,1,0.0305,0.131,126.162,4
0.592,11,0,0.0304,0.109,78.269,4
0.369,4,1,0.0326,0.0959,105.975,3
0.546,4,0,0.09,0.169,173.178,4
0.548,5,1,0.0547,0.385,116.556,4
0.407,5,1,0.0423,0.0867,125.016,4
0.638,9,1,0.0332,0.189,103.017,4
0.354,9,1,0.0949,0.685,207.934,3
0.709,4,1,0.0454,0.816,111.138,4
0.524,6,0,0.026,0.242,135.678,4
0.49,2,1,0.0274,0.098,121.996,4
0.549,6,1,0.0476,0.25,87.964,4
0.498,9,0,0.0383,0.0648,106.316,4
0.0949,11,0,0.0365,0.0947,80.729,3
0.0921,7,1,0.0513,0.195,166.979,3
0.091,0,1,0.0439,0.105,86.93,4
0.111,7,1,0.0544,0.11,74.294,4
0.816,5,0,0.129,0.372,136.048,4
0.679,7,0,0.0427,0.151,60.014,4
0.339,2,1,0.037,0.322,159.281,4
0.457,11,1,0.0281,0.898,104.034,4
0.553,11,1,0.0362,0.0813,126.684,4
0.567,11,0,0.0256,0.177,97.815,4
0.63,5,1,0.039,0.639,158.724,4
0.723,5,0,0.279,0.0818,111.98,4
0.591,4,0,0.069,0.292,147.974,4
0.589,0,1,0.0285,0.0986,93.568,4
0.596,7,1,0.0504,0.303,104.024,4
0.762,10,0,0.106,0.0957,133.011,4
0.341,1,1,0.0399,0.0795,203.823,4
0.734,7,1,0.045,0.257,109.177,4
0.893,10,0,0.293,0.167,135.877,4
0.352,1,1,0.0347,0.193,56.16,4
0.583,1,1,0.134,0.0426,174.028,4
0.418,7,1,0.0307,0.737,128.159,4
0.431,10,1,0.0773,0.16,126.134,4
0.552,7,1,0.0475,0.969,90.965,4
0.756,7,1,0.0375,0.0951,93.022,4
0.316,5,0,0.0355,0.106,59.622,4
0.333,2,1,0.0362,0.124,98.028,4
0.538,0,0,0.0286,0.133,92.405,4
0.59,7,1,0.0496,0.122,84.753,4
0.419,7,1,0.0356,0.116,121.695,4
0.558,4,1,0.0359,0.106,105.509,4
0.454,0,1,0.0255,0.114,77.39,4
0.667,1,0,0.0521,0.0685,142.016,4
0.446,10,0,0.0489,0.0404,187.961,4
0.512,8,0,0.212,0.0994,94.952,4
0.718,4,1,0.0387,0.0627,100.008,4
0.478,4,1,0.0352,0.939,108.982,4
0.731,10,0,0.0399,0.129,119.997,4
0.741,5,1,0.0516,0.0903,110.141,4
0.373,4,0,0.0413,0.196,86.066,4
0.502,7,1,0.0716,0.553,119.783,4
0.773,2,1,0.0299,0.0851,94.995,4
0.526,9,0,0.0411,0.114,117.414,4
0.643,2,1,0.0551,0.0555,114.982,4
0.718,0,1,0.0369,0.203,100.004,4
0.855,2,1,0.0514,0.36,121.472,4
0.668,8,1,0.108,0.0648,71.214,4
0.823,2,1,0.0549,0.0347,125.448,4
0.625,2,1,0.0337,0.213,138.064,4
0.521,4,0,0.0645,0.203,148.401,4
0.678,5,1,0.0355,0.0744,130.028,4
0.628,6,1,0.0575,0.135,119.859,4
0.584,4,1,0.0287,0.11,143.863,4
0.649,2,1,0.193,0.108,128.023,4
0.414,5,1,0.0372,0.105,115.136,3
0.548,10,1,0.0397,0.23,128.036,4
0.659,0,0,0.179,0.105,94.05,4
0.459,1,1,0.0301,0.111,106.479,4
0.468,4,1,0.041,0.271,104.102,4
0.684,7,1,0.0332,0.243,102.902,4
0.68,2,1,0.0357,0.117,127.024,4
0.536,9,1,0.0379,0.114,165.324,4
0.431,4,1,0.0706,0.0806,64.86,4
0.712,10,0,0.029,0.0816,134.027,4
0.429,5,1,0.0364,0.11,71.187,3
0.422,3,1,0.0399,0.177,64.079,4
0.666,8,1,0.0392,0.0765,120.134,4
0.219,11,1,0.114,0.138,123.511,4
0.553,5,1,0.0414,0.138,136.128,4
0.712,9,1,0.031,0.961,104.474,4
0.463,5,1,0.0489,0.134,111.141,4
0.761,11,1,0.0944,0.0921,80.87,4
0.261,8,0,0.0398,0.112,129.928,3
0.456,1,1,0.0685,0.0983,149.967,4
0.596,1,0,0.0349,0.102,95.162,4
0.55,10,1,0.0385,0.957,103.466,4
0.593,10,0,0.0257,0.131,75.065,4
0.461,9,0,0.0587,0.0619,73.86,3
0.774,10,1,0.0523,0.155,122.062,4
0.886,5,1,0.0344,0.0998,97.989,4
0.673,5,1,0.0457,0.242,115.744,4
0.673,2,1,0.0346,0.0558,100.012,4
0.657,7,1,0.03,0.284,122.049,4
0.344,7,1,0.0458,0.0368,205.651,4
0.569,7,1,0.0322,0.115,129.048,4
0.753,11,0,0.0392,0.073,120.013,4
0.777,8,1,0.0525,0.251,114.955,4
0.434,2,1,0.0315,0.176,158.139,3
0.566,7,1,0.028,0.155,129.959,4
0.719,1,0,0.0404,0.108,126.023,3
0.558,7,1,0.0329,0.129,72.494,4
0.615,8,1,0.0335,0.109,122.58,4
0.454,5,1,0.06,0.138,95.999,4
0.433,0,0,0.0592,0.0952,200.093,4
0.67,2,1,0.373,0.115,75.22,1
0.312,0,1,0.135,0.952,101.148,4
0.439,2,1,0.0381,0.122,123.745,4
0.292,2,1,0.0799,0.1,66.678,3
0.593,5,1,0.119,0.068,153.993,4
0.723,4,0,0.0408,0.0846,171.589,4
0.706,9,0,0.0248,0.0925,103.986,4
0.547,7,1,0.0292,0.0736,145.057,4
0.542,4,0,0.0425,0.102,112.522,3
0.365,10,0,0.0584,0.177,67.403,4
0.15,4,0,0.0595,0.387,170.527,5
0.53,0,1,0.0293,0.11,81.686,4
0.721,5,0,0.0681,0.107,150.027,4
0.875,10,0,0.13,0.729,104.844,4
0.0703,5,0,0.0495,0.109,75.953,4
0.549,7,0,0.0364,0.339,180.984,4
0.571,1,1,0.0362,0.343,90.966,4
0.702,6,1,0.0287,0.126,91.014,4
0.73,8,1,0.0298,0.0473,104.948,4
0.645,0,1,0.0475,0.249,92.357,3
0.589,2,1,0.0387,0.296,132.824,4
0.645,11,1,0.0341,0.186,139.957,4
0.862,7,1,0.0645,0.589,109.877,4
0.367,6,1,0.067,0.385,159.985,4
0.803,8,0,0.0294,0.0655,99.99,4
0.543,4,1,0.0421,0.0798,129.813,4
0.334,2,1,0.042,0.0466,177.283,4
0.32,0,1,0.0369,0.743,123.714,4
0.507,4,0,0.0759,0.97,107.011,3
0.745,10,0,0.147,0.205,109.807,4
0.839,9,1,0.049,0.153,123.004,3
0.649,7,0,0.0418,0.229,82.957,4
0.239,0,1,0.0332,0.113,84.886,4
0.699,4,0,0.0311,0.13,120.016,4
